x y z_datum Time Well_no H2O H O Charge Al C Ca Cl Fe K Mg Na S Si U pH pe Alkalinity
3.1381000E+02 2.5927000E+02 8.6700000E+00 0.0000000E+00 10 9.9704301E-01 7.2098600E-06 6.6484776E-04 -3.2324431E-06 0.0000000E+00 1.0067647E-04 6.3262499E-05 4.3211171E-04 0.0000000E+00 2.8240956E-04 5.5605061E-05 2.2967748E-04 1.4127542E-04 0.0000000E+00 0.0000000E+00 7.0300000E+00 -2.2001569E+00 7.1999443E-03
3.1381000E+02 2.5927000E+02 8.6700000E+00 5.0000000E+00 10 5.5328466E+01 1.9120337E-02 6.2419779E-02 -3.0290368E-03 0.0000000E+00 7.2816001E-03 1.3712668E-03 1.0588262E-02 0.0000000E+00 6.2748473E-03 1.9874689E-03 8.6789036E-03 1.0390892E-02 0.0000000E+00 0.0000000E+00 5.3053779E+00 1.0555718E+01 1.1855880E-03
3.1381000E+02 2.5927000E+02 8.6700000E+00 1.0000000E+01 10 5.5309633E+01 3.3304777E-02 1.0581100E-01 -2.7392423E-03 1.0866335E-03 7.8396389E-03 3.2017608E-03 8.3086802E-03 1.5499835E-05 5.4598802E-03 1.5595801E-03 7.3551672E-03 1.8931818E-02 3.2492126E-03 1.5955733E-05 2.5000195E+00 1.7660991E+01 -5.8522182E-03
3.1381000E+02 2.5927000E+02 8.6700000E+00 1.5000000E+01 10 5.5286966E+01 5.8136824E-02 1.5454231E-01 -2.4859962E-03 2.6871678E-03 8.1202421E-03 4.5943398E-03 6.3165945E-03 3.6909790E-05 5.0804080E-03 1.1856558E-03 6.5116910E-03 2.6396246E-02 8.0308624E-03 3.8887611E-05 2.2210014E+00 1.8002358E+01 -1.1871562E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 2.0000000E+01 10 5.5268697E+01 7.9372303E-02 1.9390996E-01 -2.2968733E-03 4.0923827E-03 8.3118288E-03 5.6163443E-03 4.8289150E-03 5.8160425E-05 4.9067046E-03 9.0641109E-04 5.9798760E-03 3.1971157E-02 1.2227184E-02 5.8953908E-05 2.1113675E+00 1.8136967E+01 -1.5928999E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 2.5000000E+01 10 5.5255499E+01 9.5059625E-02 2.2282005E-01 -2.1644955E-03 5.1803108E-03 8.4810667E-03 6.3668381E-03 3.7876049E-03 7.6305184E-05 4.8391973E-03 7.1095207E-04 5.6568542E-03 3.5873619E-02 1.5475358E-02 7.4161039E-05 2.0600231E+00 1.8199684E+01 -1.8422343E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 3.0000000E+01 10 5.5246246E+01 1.0621324E-01 2.4342820E-01 -2.0735752E-03 5.9803938E-03 8.6433152E-03 6.9283076E-03 3.0724072E-03 9.0610334E-05 4.8199006E-03 5.7670594E-04 5.4603182E-03 3.8554084E-02 1.7863942E-02 8.5010435E-05 2.0344525E+00 1.8230817E+01 -1.9900040E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 3.5000000E+01 10 5.5239790E+01 1.1404577E-01 2.5806470E-01 -2.0107719E-03 6.5586941E-03 8.7992097E-03 7.3599644E-03 2.5783837E-03 1.0145494E-04 4.8194803E-03 4.8397530E-04 5.3371030E-03 4.0405713E-02 1.9590410E-02 9.2585788E-05 2.0213964E+00 1.8246782E+01 -2.0768805E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 4.0000000E+01 10 5.5235239E+01 1.1957302E-01 2.6857280E-01 -1.9665684E-03 6.9763504E-03 8.9468625E-03 7.7017098E-03 2.2306701E-03 1.0958772E-04 4.8243384E-03 4.1870774E-04 5.2557970E-03 4.1709031E-02 2.0837342E-02 9.7870330E-05 2.0146685E+00 1.8255124E+01 -2.1284796E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 4.5000000E+01 10 5.5231973E+01 1.2352483E-01 2.7625321E-01 -1.9346676E-03 7.2803941E-03 9.0848400E-03 7.9797604E-03 1.9797316E-03 1.1569229E-04 4.8289184E-03 3.7160535E-04 5.1986831E-03 4.2649658E-02 2.1745138E-02 1.0159347E-04 2.0112109E+00 1.8259554E+01 -2.1598146E-02
