x y z_datum Time Well_no H2O H O Charge Al C Ca Cl Fe K Mg Na S Si U pH pe Alkalinity
2.6764000E+02 2.7427000E+02 8.6700000E+00 0.0000000E+00 9 9.9704301E-01 7.2098600E-06 6.6484776E-04 -3.2324431E-06 0.0000000E+00 1.0067647E-04 6.3262499E-05 4.3211171E-04 0.0000000E+00 2.8240956E-04 5.5605062E-05 2.2967748E-04 1.4127542E-04 0.0000000E+00 0.0000000E+00 7.0300000E+00 1.1068788E+01 7.1999443E-03
2.6764000E+02 2.7427000E+02 8.6700000E+00 5.0000000E+00 9 5.5326067E+01 2.1136935E-02 6.5936122E-02 -2.9947640E-03 0.0000000E+00 7.0961763E-03 1.3363479E-03 1.0318635E-02 0.0000000E+00 6.1150602E-03 1.9368586E-03 8.4578979E-03 1.1399467E-02 0.0000000E+00 0.0000000E+00 2.2587288E+00 1.8140862E+01 -9.0318616E-03
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.0000000E+01 9 5.5305846E+01 3.6868987E-02 1.1149612E-01 -2.6899399E-03 1.1339530E-03 7.5374639E-03 3.1161057E-03 7.9207885E-03 4.3486934E-05 5.2549325E-03 1.4867710E-03 7.0591253E-03 2.0374329E-02 3.3898264E-03 5.8225221E-06 1.9326655E+00 1.8540978E+01 -2.1078574E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.5000000E+01 9 5.5283110E+01 6.1618844E-02 1.6021313E-01 -2.4341507E-03 2.7289677E-03 7.7499551E-03 4.4517570E-03 5.9086662E-03 1.1464375E-04 4.8610357E-03 1.1090857E-03 6.1961861E-03 2.7906014E-02 8.1546369E-03 1.4433847E-05 1.8224796E+00 1.8686632E+01 -2.8893561E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 2.0000000E+01 9 5.5264665E+01 8.3125067E-02 1.9979601E-01 -2.2441879E-03 4.1498698E-03 7.8841557E-03 5.4200768E-03 4.4143557E-03 1.8517900E-04 4.6913672E-03 8.2859627E-04 5.6665718E-03 3.3499998E-02 1.2397843E-02 2.2648162E-05 1.7720633E+00 1.8756122E+01 -3.3782100E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 2.5000000E+01 9 5.5251284E+01 9.9083153E-02 2.2893642E-01 -2.1107287E-03 5.2510538E-03 8.0036527E-03 6.1255878E-03 3.3645216E-03 2.4198297E-04 4.6259329E-03 6.3153724E-04 5.3425779E-03 3.7430481E-02 1.5685564E-02 2.9343581E-05 1.7470834E+00 1.8791938E+01 -3.6747263E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 3.0000000E+01 9 5.5241910E+01 1.1039203E-01 2.4968870E-01 -2.0188205E-03 6.0598899E-03 8.1256633E-03 6.6511640E-03 2.6415404E-03 2.8319171E-04 4.6070879E-03 4.9583013E-04 5.1432297E-03 4.0137528E-02 1.8100161E-02 3.4425596E-05 1.7345732E+00 1.8810847E+01 -3.8505456E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 3.5000000E+01 9 5.5235379E+01 1.1831714E-01 2.6439349E-01 -1.9553480E-03 6.6427173E-03 8.2508088E-03 7.0550148E-03 2.1422447E-03 3.1138027E-04 4.6064722E-03 4.0210987E-04 5.0171891E-03 4.2007220E-02 1.9839986E-02 3.8157046E-05 1.7284130E+00 1.8820921E+01 -3.9540872E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 4.0000000E+01 9 5.5230780E+01 1.2390302E-01 2.7493182E-01 -1.9107156E-03 7.0628344E-03 8.3755752E-03 7.3757600E-03 1.7911521E-03 3.3075616E-04 4.6111309E-03 3.3620805E-04 4.9336924E-03 4.3322073E-02 2.1094111E-02 4.0867727E-05 1.7255361E+00 1.8826282E+01 -4.0154446E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 4.5000000E+01 9 5.5227473E+01 1.2790713E-01 2.8264669E-01 -1.8784614E-03 7.3694425E-03 8.4965578E-03 7.6383696E-03 1.5374296E-03 3.4411112E-04 4.6158054E-03 2.8858310E-04 4.8750534E-03 4.4272366E-02 2.2009436E-02 4.2845081E-05 1.7243429E+00 1.8829114E+01 -4.0524679E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 5.0000000E+01 9 5.5225031E+01 1.3084479E-01 2.8844546E-01 -1.8544033E-03 7.5976008E-03 8.6114764E-03 7.8589261E-03 1.3481811E-03 3.5342749E-04 4.6187882E-03 2.5306022E-04 4.8313144E-03 4.4981249E-02 2.2690611E-02 4.4307697E-05 1.7240031E+00 1.8830575E+01 -4.0754174E-02
