x y z_datum Time Well_no H2O H O Charge Al C Ca Cl Fe K Mg Na S Si U pH pe Alkalinity
2.6764000E+02 2.7427000E+02 8.6700000E+00 0.0000000E+00 9 9.9704301E-01 7.2098600E-06 6.6484776E-04 -3.2324431E-06 0.0000000E+00 1.0067647E-04 6.3262499E-05 4.3211171E-04 0.0000000E+00 2.8240956E-04 5.5605062E-05 2.2967748E-04 1.4127542E-04 0.0000000E+00 0.0000000E+00 7.0300000E+00 1.1068788E+01 7.1999443E-03
2.6764000E+02 2.7427000E+02 8.6700000E+00 5.0000000E+00 9 5.5326623E+01 2.0669331E-02 6.5120762E-02 -3.0027118E-03 0.0000000E+00 7.1391720E-03 1.3444448E-03 1.0381156E-02 0.0000000E+00 6.1521113E-03 1.9485940E-03 8.5091442E-03 1.1165602E-02 0.0000000E+00 0.0000000E+00 2.2845083E+00 1.8111379E+01 -8.4889416E-03
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.0000000E+01 9 5.5308286E+01 3.4736720E-02 1.0688218E-01 -2.7238417E-03 1.0092961E-03 7.6996349E-03 3.1294155E-03 8.1874709E-03 3.6674328E-05 5.3510363E-03 1.5368286E-03 7.2157065E-03 1.9376898E-02 3.0180842E-03 5.5022455E-06 1.9674779E+00 1.8497786E+01 -1.9311095E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.5000000E+01 9 5.5288144E+01 5.6057591E-02 1.5103368E-01 -2.4897632E-03 2.4270446E-03 8.0875457E-03 4.5451553E-03 6.3461325E-03 9.3190129E-05 4.9679653E-03 1.1912003E-03 6.4071921E-03 2.6269979E-02 7.2535019E-03 1.3440152E-05 1.8599562E+00 1.8639004E+01 -2.6250422E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 2.0000000E+01 9 5.5270967E+01 7.5818550E-02 1.8886871E-01 -2.3095668E-03 3.7975236E-03 8.3612334E-03 5.6100783E-03 4.9286479E-03 1.5058898E-04 4.8152578E-03 9.2513145E-04 5.9195177E-03 3.1576653E-02 1.1346905E-02 2.1309563E-05 1.8123038E+00 1.8705901E+01 -3.0510969E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 2.5000000E+01 9 5.5257507E+01 9.1901974E-02 2.1871042E-01 -2.1757063E-03 4.9393935E-03 8.5767726E-03 6.4133939E-03 3.8756564E-03 1.9983159E-04 4.7661693E-03 7.2747976E-04 5.6155674E-03 3.5519063E-02 1.4756908E-02 2.8021004E-05 1.7886725E+00 1.8741207E+01 -3.3149358E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 3.0000000E+01 9 5.5247449E+01 1.0408956E-01 2.4129281E-01 -2.0777530E-03 5.8311034E-03 8.7627198E-03 7.0294498E-03 3.1051239E-03 2.3869773E-04 4.7595019E-03 5.8284702E-04 5.4194768E-03 3.8404170E-02 1.7419506E-02 3.3357242E-05 1.7764399E+00 1.8760815E+01 -3.4795940E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 3.5000000E+01 9 5.5240039E+01 1.1312619E-01 2.5814611E-01 -2.0063124E-03 6.5076049E-03 8.9316309E-03 7.5120541E-03 2.5431479E-03 2.6778092E-04 4.7682522E-03 4.7736136E-04 5.2887271E-03 4.0508551E-02 1.9439331E-02 3.7454602E-05 1.7701536E+00 1.8771893E+01 -3.5824735E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 4.0000000E+01 9 5.5234595E+01 1.1977621E-01 2.7070104E-01 -1.9539309E-03 7.0146006E-03 9.0882678E-03 7.8986960E-03 2.1310978E-03 2.8907517E-04 4.7803380E-03 4.0001754E-04 5.1980552E-03 4.2051653E-02 2.0952997E-02 4.0547046E-05 1.7670781E+00 1.8778150E+01 -3.6469469E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 4.5000000E+01 9 5.5230569E+01 1.2468074E-01 2.8011675E-01 -1.9150526E-03 7.3940070E-03 9.2340843E-03 8.2152254E-03 1.8252685E-03 3.0453674E-04 4.7908307E-03 3.4261187E-04 5.1323194E-03 4.3197073E-02 2.2085729E-02 4.2867589E-05 1.7657431E+00 1.8781639E+01 -3.6876701E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 5.0000000E+01 9 5.5227556E+01 1.2833170E-01 2.8727018E-01 -1.8856888E-03 7.6797674E-03 9.3694165E-03 8.4794933E-03 1.5942823E-03 3.1580670E-04 4.7982109E-03 2.9925463E-04 5.0824371E-03 4.4062270E-02 2.2938896E-02 4.4613362E-05 1.7653405E+00 1.8783529E+01 -3.7137424E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 5.5000000E+01 9 5.5225260E+01 1.3108968E-01 2.9279915E-01 -1.8630436E-03 7.8976390E-03 9.4944062E-03 8.7039171E-03 1.4161480E-03 3.2398523E-04 4.8024608E-03 2.6581794E-04 5.0429418E-03 4.4729572E-02 2.3589405E-02 4.5938327E-05 1.7654181E+00 1.8784500E+01 -3.7307764E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 6.0000000E+01 9 5.5223477E+01 1.3321056E-01 2.9715623E-01 -1.8451860E-03 8.0663942E-03 9.6093075E-03 8.8972301E-03 1.2756745E-03 3.3004283E-04 4.8040948E-03 2.3945039E-04 5.0104985E-03 4.5255849E-02 2.4093294E-02 4.6957205E-05 1.7657308E+00 1.8784943E+01 -3.7422040E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 6.5000000E+01 9 5.5222063E+01 1.3487342E-01 3.0065857E-01 -1.8307909E-03 8.1994274E-03 9.7145332E-03 9.0656644E-03 1.1624374E-03 3.3465462E-04 4.8037421E-03 2.1819523E-04 4.9830490E-03 4.5680131E-02 2.4490545E-02 4.7753180E-05 1.7661445E+00 1.8785085E+01 -3.7501260E-02
