x y z_datum Time Well_no H2O H O Charge Al C Ca Cl Fe K Mg Na S Si U pH pe Alkalinity
2.6764000E+02 2.7427000E+02 8.6700000E+00 0.0000000E+00 9 9.9704301E-01 7.2098600E-06 6.6484776E-04 -3.2324431E-06 0.0000000E+00 1.0067647E-04 6.3262499E-05 4.3211171E-04 0.0000000E+00 2.8240956E-04 5.5605062E-05 2.2967748E-04 1.4127542E-04 0.0000000E+00 0.0000000E+00 7.0300000E+00 1.1068788E+01 7.1999443E-03
2.6764000E+02 2.7427000E+02 8.6700000E+00 5.0000000E+00 9 5.5323993E+01 2.2880830E-02 6.8976946E-02 -2.9651230E-03 0.0000000E+00 6.9358270E-03 1.3061510E-03 1.0085470E-02 0.0000000E+00 5.9768807E-03 1.8930922E-03 8.2667783E-03 1.2271652E-02 0.0000000E+00 0.0000000E+00 2.1749502E+00 1.8237439E+01 -1.1056746E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.0000000E+01 9 5.5303277E+01 3.9358561E-02 1.1494580E-01 -2.6572850E-03 1.1277061E-03 7.3165079E-03 3.0385359E-03 7.6639145E-03 4.2251538E-05 5.1009702E-03 1.4385544E-03 6.8438924E-03 2.1335453E-02 3.3708319E-03 6.2668449E-06 1.8889134E+00 1.8591241E+01 -2.3425943E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.5000000E+01 9 5.5281430E+01 6.2965656E-02 1.6189147E-01 -2.4093279E-03 2.6633959E-03 7.5240773E-03 4.3348753E-03 5.7134015E-03 1.0525427E-04 4.7135555E-03 1.0724336E-03 6.0025362E-03 2.8636755E-02 7.9584350E-03 1.4951568E-05 1.7915824E+00 1.8720848E+01 -3.1047491E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 2.0000000E+01 9 5.5263604E+01 8.3759073E-02 2.0018956E-01 -2.2258360E-03 4.0409932E-03 7.6611649E-03 5.2776685E-03 4.2699936E-03 1.6680898E-04 4.5517415E-03 8.0149880E-04 5.4940160E-03 3.4040333E-02 1.2072407E-02 2.3087325E-05 1.7469073E+00 1.8783202E+01 -3.5741316E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 2.5000000E+01 9 5.5250453E+01 9.9479134E-02 2.2883596E-01 -2.0951382E-03 5.1290928E-03 7.7755297E-03 5.9659220E-03 3.2418816E-03 2.1791615E-04 4.4922280E-03 6.0851712E-04 5.1818467E-03 3.7889526E-02 1.5321130E-02 2.9730940E-05 1.7244246E+00 1.8816056E+01 -3.8616485E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 3.0000000E+01 9 5.5241077E+01 1.1083002E-01 2.4956153E-01 -2.0037025E-03 5.9423356E-03 7.8849989E-03 6.4768819E-03 2.5226179E-03 2.5712431E-04 4.4777046E-03 4.7350778E-04 4.9878245E-03 4.0582627E-02 1.7748890E-02 3.4808202E-05 1.7129117E+00 1.8833886E+01 -4.0357270E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 3.5000000E+01 9 5.5234473E+01 1.1887883E-01 2.6438048E-01 -1.9399443E-03 6.5346437E-03 7.9937465E-03 6.8655894E-03 2.0210743E-03 2.8559867E-04 4.4805909E-03 3.7936558E-04 4.8645142E-03 4.2460682E-02 1.9516983E-02 3.8554083E-05 1.7071147E+00 1.8843638E+01 -4.1403935E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 4.0000000E+01 9 5.5229808E+01 1.2457809E-01 2.7501115E-01 -1.8950664E-03 6.9630729E-03 8.1007008E-03 7.1696006E-03 1.6680503E-03 3.0560320E-04 4.4883892E-03 3.1310124E-04 4.7833861E-03 4.3782708E-02 2.0795877E-02 4.1275822E-05 1.7043392E+00 1.8848956E+01 -4.2033562E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 4.5000000E+01 9 5.5226466E+01 1.2865540E-01 2.8274826E-01 -1.8628531E-03 7.2749982E-03 8.2036461E-03 7.4139935E-03 1.4146493E-03 3.1967906E-04 4.4960117E-03 2.6553664E-04 4.7275169E-03 4.4731740E-02 2.1727038E-02 4.3252333E-05 1.7031601E+00 1.8851821E+01 -4.2415683E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 5.0000000E+01 9 5.5224019E+01 1.3162787E-01 2.8850361E-01 -1.8391117E-03 7.5056721E-03 8.3008074E-03 7.6154020E-03 1.2278923E-03 3.2949918E-04 4.5017889E-03 2.3048142E-04 4.6869898E-03 4.5431240E-02 2.2415700E-02 4.4702505E-05 1.7028017E+00 1.8853332E+01 -4.2652040E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 5.5000000E+01 9 5.5222180E+01 1.3384615E-01 2.9289478E-01 -1.8210920E-03 7.6798043E-03 8.3911922E-03 7.7849106E-03 1.0861432E-03 3.3653258E-04 4.5054749E-03 2.0387443E-04 4.6560124E-03 4.5962209E-02 2.2935610E-02 4.5785142E-05 1.7028549E+00 1.8854092E+01 -4.2802325E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 6.0000000E+01 9 5.5220762E+01 1.3554349E-01 2.9633214E-01 -1.8070114E-03 7.8142062E-03 8.4744633E-03 7.9300090E-03 9.7538072E-04 3.4164945E-04 4.5073339E-03 1.8308376E-04 4.6311963E-03 4.6377146E-02 2.3336935E-02 4.6610505E-05 1.7030981E+00 1.8854440E+01 -4.2901488E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 6.5000000E+01 9 5.5219640E+01 1.3687366E-01 2.9908737E-01 -1.7957139E-03 7.9201917E-03 8.5507121E-03 8.0558650E-03 8.8651031E-04 3.4546552E-04 4.5077528E-03 1.6640234E-04 4.6105338E-03 4.6710102E-02 2.3653436E-02 4.7253507E-05 1.7034158E+00 1.8854562E+01 -4.2969881E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 6.6000000E+01 9 5.5213101E+01 1.4981581E-01 3.2915772E-01 -1.7935574E-03 1.0089736E-02 1.0536418E-02 1.0051040E-02 8.6954624E-04 4.3648855E-04 5.5875228E-03 1.6321811E-04 5.6620937E-03 4.6779904E-02 3.0133552E-02 5.8535110E-05 1.8745155E+00 1.8672812E+01 -3.0295213E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 6.7000000E+01 9 5.5213129E+01 1.4959400E-01 3.2860311E-01 -1.7914963E-03 1.0030353E-02 1.0491788E-02 1.0015461E-02 8.5333290E-04 4.2183797E-04 5.5481616E-03 1.6017478E-04 5.6194938E-03 4.6841479E-02 2.9956040E-02 5.9522533E-05 1.8670050E+00 1.8679055E+01 -3.0756667E-02
