x y z_datum Time Well_no H2O H O Charge Al C Ca Cl Fe K Mg Na S Si U pH pe Alkalinity
2.6764000E+02 2.7427000E+02 8.6700000E+00 0.0000000E+00 9 9.9704301E-01 7.2098600E-06 6.6484776E-04 -3.2324431E-06 0.0000000E+00 1.0067647E-04 6.3262499E-05 4.3211171E-04 0.0000000E+00 2.8240956E-04 5.5605062E-05 2.2967748E-04 1.4127542E-04 0.0000000E+00 0.0000000E+00 7.0300000E+00 1.1068788E+01 7.1999443E-03
2.6764000E+02 2.7427000E+02 8.6700000E+00 5.0000000E+00 9 5.5324610E+01 2.2361884E-02 6.8072061E-02 -2.9739435E-03 0.0000000E+00 6.9835436E-03 1.3151369E-03 1.0154855E-02 0.0000000E+00 6.0180000E-03 1.9061162E-03 8.3236515E-03 1.2012109E-02 0.0000000E+00 0.0000000E+00 2.1981072E+00 1.8210628E+01 -1.0454166E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.0000000E+01 9 5.5304285E+01 3.8531566E-02 1.1349325E-01 -2.6719583E-03 1.1380530E-03 7.3786726E-03 3.0362711E-03 7.7793389E-03 4.4515573E-05 5.1738103E-03 1.4602202E-03 6.9444927E-03 2.0903170E-02 3.4023174E-03 5.7152520E-06 1.9071457E+00 1.8571336E+01 -2.2413577E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.5000000E+01 9 5.5282575E+01 6.2041253E-02 1.5994865E-01 -2.4261800E-03 2.6298491E-03 7.6189524E-03 4.3557536E-03 5.8459656E-03 1.1202082E-04 4.7755483E-03 1.0973165E-03 6.0944271E-03 2.8140240E-02 7.8584748E-03 1.3896617E-05 1.8056053E+00 1.8705622E+01 -3.0015806E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 2.0000000E+01 9 5.5265149E+01 8.2123218E-02 1.9758743E-01 -2.2438047E-03 3.9655431E-03 7.7972467E-03 5.3348505E-03 4.4113413E-03 1.7877938E-04 4.5984506E-03 8.2803045E-04 5.5718637E-03 3.3510950E-02 1.1847045E-02 2.1732023E-05 1.7590073E+00 1.8770032E+01 -3.4725526E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 2.5000000E+01 9 5.5252248E+01 9.7382433E-02 2.2588889E-01 -2.1135667E-03 5.0282781E-03 7.9530258E-03 6.0624997E-03 3.3868456E-03 2.3324917E-04 4.5282797E-03 6.3572758E-04 5.2502425E-03 3.7346648E-02 1.5019938E-02 2.8212022E-05 1.7358993E+00 1.8803548E+01 -3.7589379E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 3.0000000E+01 9 5.5242940E+01 1.0856097E-01 2.4661131E-01 -2.0216954E-03 5.8334045E-03 8.0980040E-03 6.6108809E-03 2.6641559E-03 2.7405091E-04 4.5072516E-03 5.0007517E-04 5.0498449E-03 4.0052615E-02 1.7423471E-02 3.3224435E-05 1.7242313E+00 1.8821592E+01 -3.9314780E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 3.5000000E+01 9 5.5236267E+01 1.1664568E-01 2.6169606E-01 -1.9566858E-03 6.4323851E-03 8.2339972E-03 7.0323288E-03 2.1527685E-03 3.0315752E-04 4.5070479E-03 4.0408524E-04 4.9223880E-03 4.1967550E-02 1.9211545E-02 3.6987327E-05 1.7184533E+00 1.8831425E+01 -4.0351233E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 4.0000000E+01 9 5.5231448E+01 1.2251298E-01 2.7275137E-01 -1.9100860E-03 6.8767482E-03 8.3604768E-03 7.3634264E-03 1.7861988E-03 3.2373201E-04 4.5141173E-03 3.3527831E-04 4.8387246E-03 4.3340308E-02 2.0538085E-02 3.9783402E-05 1.7157691E+00 1.8836771E+01 -4.0976143E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 4.5000000E+01 9 5.5227919E+01 1.2681524E-01 2.8096134E-01 -1.8760413E-03 7.2081495E-03 8.4769937E-03 7.6294319E-03 1.5183926E-03 3.3809592E-04 4.5223060E-03 2.8500975E-04 4.7813223E-03 4.4343288E-02 2.1527462E-02 4.1863103E-05 1.7146868E+00 1.8839651E+01 -4.1357878E-02
