x y z_datum Time Well_no H2O H O Charge Al C Ca Cl Fe K Mg Na S Si U pH pe Alkalinity
2.6764000E+02 2.7427000E+02 8.6700000E+00 0.0000000E+00 9 9.9704301E-01 7.2098600E-06 6.6484776E-04 -3.2324431E-06 0.0000000E+00 1.0067647E-04 6.3262499E-05 4.3211171E-04 0.0000000E+00 2.8240956E-04 5.5605062E-05 2.2967748E-04 1.4127542E-04 0.0000000E+00 0.0000000E+00 7.0300000E+00 1.1068788E+01 7.1999443E-03
2.6764000E+02 2.7427000E+02 8.6700000E+00 5.0000000E+00 9 5.5326188E+01 2.1035730E-02 6.5759651E-02 -2.9964842E-03 0.0000000E+00 7.1054820E-03 1.3381003E-03 1.0332167E-02 0.0000000E+00 6.1230793E-03 1.9393985E-03 8.4689893E-03 1.1348851E-02 0.0000000E+00 0.0000000E+00 2.2641705E+00 1.8134629E+01 -8.9143545E-03
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.0000000E+01 9 5.5306637E+01 3.6119245E-02 1.0992872E-01 -2.7002209E-03 1.0793712E-03 7.5932173E-03 3.1267155E-03 8.0016624E-03 3.9945755E-05 5.2758054E-03 1.5019514E-03 7.0981715E-03 2.0071633E-02 3.2268547E-03 5.5916690E-06 1.9416300E+00 1.8530184E+01 -2.0597931E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.5000000E+01 9 5.5284503E+01 6.0037848E-02 1.5773103E-01 -2.4490159E-03 2.6464630E-03 7.8540016E-03 4.4905310E-03 6.0256008E-03 1.0359725E-04 4.8884424E-03 1.1310349E-03 6.2520105E-03 2.7468343E-02 7.9084062E-03 1.3888570E-05 1.8322437E+00 1.8675045E+01 -2.8171624E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 2.0000000E+01 9 5.5265957E+01 8.1648344E-02 1.9773077E-01 -2.2578613E-03 4.0911536E-03 8.0134433E-03 5.4893252E-03 4.5219149E-03 1.6913511E-04 4.7243717E-03 8.4878567E-04 5.7273302E-03 3.3097362E-02 1.2222886E-02 2.2011861E-05 1.7814961E+00 1.8745416E+01 -3.2987311E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 2.5000000E+01 9 5.5252072E+01 9.8247097E-02 2.2802567E-01 -2.1198611E-03 5.2439069E-03 8.1389650E-03 6.2208002E-03 3.4363599E-03 2.2504003E-04 4.6633672E-03 6.4502165E-04 5.3997467E-03 3.7161503E-02 1.5664714E-02 2.8833322E-05 1.7556587E+00 1.8782703E+01 -3.5995464E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 3.0000000E+01 9 5.5242097E+01 1.1032708E-01 2.5008921E-01 -2.0226342E-03 6.1108388E-03 8.2558226E-03 6.7645774E-03 2.6715405E-03 2.6773889E-04 4.6489427E-03 5.0146129E-04 5.1945955E-03 4.0025136E-02 1.8252787E-02 3.4160891E-05 1.7422903E+00 1.8802975E+01 -3.7835374E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 3.5000000E+01 9 5.5235031E+01 1.1894669E-01 2.6594650E-01 -1.9545053E-03 6.7458961E-03 8.3704229E-03 7.1783292E-03 2.1356156E-03 2.9858322E-04 4.6530089E-03 4.0086556E-04 5.0639881E-03 4.2031935E-02 2.0148512E-02 3.8166917E-05 1.7354820E+00 1.8814059E+01 -3.8947639E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 4.0000000E+01 9 5.5230014E+01 1.2508472E-01 2.7737213E-01 -1.9063627E-03 7.2077199E-03 8.4823932E-03 7.5016917E-03 1.7569101E-03 3.2002908E-04 4.6623973E-03 3.2978066E-04 4.9781501E-03 4.3450153E-02 2.1527101E-02 4.1126754E-05 1.7321551E+00 1.8820107E+01 -3.9619439E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 4.5000000E+01 9 5.5226408E+01 1.2949295E-01 2.8571046E-01 -1.8717199E-03 7.5451707E-03 8.5898368E-03 7.7612503E-03 1.4843987E-03 3.3500483E-04 4.6715314E-03 2.7862893E-04 4.9191156E-03 4.4470782E-02 2.2534459E-02 4.3304901E-05 1.7306744E+00 1.8823372E+01 -4.0028871E-02
