x y z_datum Time Well_no H2O H O Charge Al C Ca Cl Fe K Mg Na S Si U pH pe Alkalinity
2.6764000E+02 2.7427000E+02 8.6700000E+00 0.0000000E+00 9 9.9704301E-01 7.2098600E-06 6.6484776E-04 -3.2324431E-06 0.0000000E+00 1.0067647E-04 6.3262499E-05 4.3211171E-04 0.0000000E+00 2.8240956E-04 5.5605062E-05 2.2967748E-04 1.4127542E-04 0.0000000E+00 0.0000000E+00 7.0300000E+00 1.1068788E+01 7.1999443E-03
2.6764000E+02 2.7427000E+02 8.6700000E+00 5.0000000E+00 9 5.5325176E+01 2.1886306E-02 6.7242796E-02 -2.9820269E-03 0.0000000E+00 7.0272725E-03 1.3233719E-03 1.0218442E-02 0.0000000E+00 6.0556830E-03 1.9180517E-03 8.3757718E-03 1.1774255E-02 0.0000000E+00 0.0000000E+00 2.2205711E+00 1.8184704E+01 -9.9019561E-03
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.0000000E+01 9 5.5305511E+01 3.7368505E-02 1.1131516E-01 -2.6878456E-03 1.0788760E-03 7.4788362E-03 3.0666740E-03 7.9043141E-03 4.1603145E-05 5.2186273E-03 1.4836786E-03 7.0172894E-03 2.0435738E-02 3.2253456E-03 5.6497086E-06 1.9230481E+00 1.8551729E+01 -2.1539315E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.5000000E+01 9 5.5284583E+01 5.9757581E-02 1.5665409E-01 -2.4475506E-03 2.5402635E-03 7.7805365E-03 4.4234999E-03 6.0140743E-03 1.0391894E-04 4.8295005E-03 1.1288713E-03 6.1889627E-03 2.7511421E-02 7.5909254E-03 1.3530668E-05 1.8217348E+00 1.8686014E+01 -2.8829593E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 2.0000000E+01 9 5.5267271E+01 7.9767712E-02 1.9429764E-01 -2.2671012E-03 3.8891779E-03 7.9971909E-03 5.4325006E-03 4.5945993E-03 1.6506813E-04 4.6664370E-03 8.6242889E-04 5.6871597E-03 3.2825380E-02 1.1619534E-02 2.1157380E-05 1.7760029E+00 1.8750004E+01 -3.3303485E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 2.5000000E+01 9 5.5254199E+01 9.5301944E-02 2.2312367E-01 -2.1360626E-03 4.9836857E-03 8.1755153E-03 6.1862104E-03 3.5638062E-03 2.1531697E-04 4.6072900E-03 6.6894395E-04 5.3773860E-03 3.6684623E-02 1.4887765E-02 2.7617785E-05 1.7532800E+00 1.8783540E+01 -3.6044350E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 3.0000000E+01 9 5.5244599E+01 1.0689011E-01 2.4459106E-01 -2.0420209E-03 5.8269450E-03 8.3354999E-03 6.7591282E-03 2.8240433E-03 2.5363687E-04 4.5946350E-03 5.3008681E-04 5.1825175E-03 3.9454516E-02 1.7405489E-02 3.2759143E-05 1.7417822E+00 1.8801710E+01 -3.7713575E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 3.5000000E+01 9 5.5237609E+01 1.1540136E-01 2.6043051E-01 -1.9744402E-03 6.4605275E-03 8.4837930E-03 7.2041657E-03 2.2924308E-03 2.8155718E-04 4.5998981E-03 4.3030053E-04 5.0554679E-03 4.1445223E-02 1.9297059E-02 3.6710283E-05 1.7360049E+00 1.8811728E+01 -3.8735377E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 4.0000000E+01 9 5.5232511E+01 1.2162587E-01 2.7214461E-01 -1.9253577E-03 6.9330951E-03 8.6216044E-03 7.5574965E-03 1.9063312E-03 3.0146641E-04 4.6100852E-03 3.5782774E-04 4.9691386E-03 4.2891169E-02 2.0707883E-02 3.9696314E-05 1.7332185E+00 1.8817292E+01 -3.9367779E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 4.5000000E+01 9 5.5228749E+01 1.2621616E-01 2.8090772E-01 -1.8891008E-03 7.2870481E-03 8.7486441E-03 7.8437389E-03 1.6211224E-03 3.1569773E-04 4.6199809E-03 3.0429265E-04 4.9078436E-03 4.3959376E-02 2.1764602E-02 4.1943385E-05 1.7320147E+00 1.8820370E+01 -3.9765301E-02
