x y z_datum Time Well_no H2O H O Charge Al C Ca Cl Fe K Mg Na S Si U pH pe Alkalinity
2.6764000E+02 2.7427000E+02 8.6700000E+00 0.0000000E+00 9 9.9704301E-01 7.2098600E-06 6.6484776E-04 -3.2324431E-06 0.0000000E+00 1.0067647E-04 6.3262499E-05 4.3211171E-04 0.0000000E+00 2.8240956E-04 5.5605061E-05 2.2967748E-04 1.4127542E-04 0.0000000E+00 0.0000000E+00 7.0300000E+00 -2.2001569E+00 7.1999443E-03
2.6764000E+02 2.7427000E+02 8.6700000E+00 5.0000000E+00 9 5.5325486E+01 2.1625591E-02 6.6788180E-02 -2.9864543E-03 0.0000000E+00 7.0512447E-03 1.3278864E-03 1.0253300E-02 0.0000000E+00 6.0763408E-03 1.9245948E-03 8.4043442E-03 1.1643860E-02 0.0000000E+00 0.0000000E+00 3.8604999E+00 1.6525118E+01 -1.9066078E-04
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.0000000E+01 9 5.5305843E+01 3.6934279E-02 1.1108263E-01 -2.6906739E-03 1.0927456E-03 7.5210991E-03 3.0964796E-03 7.9266312E-03 4.1849984E-05 5.2382183E-03 1.4878677E-03 7.0430863E-03 2.0352264E-02 3.2671146E-03 5.5676331E-06 2.3488443E+00 1.8113177E+01 -8.4572142E-03
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.5000000E+01 9 5.5284270E+01 6.0152284E-02 1.5759730E-01 -2.4446904E-03 2.5938388E-03 7.8005791E-03 4.4560457E-03 5.9916750E-03 1.0606958E-04 4.8423767E-03 1.1246669E-03 6.1977781E-03 2.7595266E-02 7.7512368E-03 1.3699400E-05 2.1394672E+00 1.8358333E+01 -1.4609415E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 2.0000000E+01 9 5.5266406E+01 8.0830361E-02 1.9636853E-01 -2.2588364E-03 3.9918007E-03 7.9885914E-03 5.4601226E-03 4.5297092E-03 1.7077610E-04 4.6791748E-03 8.5024870E-04 5.6847817E-03 3.3068248E-02 1.1926170E-02 2.1721995E-05 2.0534820E+00 1.8463950E+01 -1.8587736E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 2.5000000E+01 9 5.5252912E+01 9.6939610E-02 2.2593209E-01 -2.1244569E-03 5.1138225E-03 8.1424589E-03 6.2040356E-03 3.4726527E-03 2.2470269E-04 4.6190448E-03 6.5183399E-04 5.3661427E-03 3.7025821E-02 1.5276354E-02 2.8483823E-05 2.0108394E+00 1.8518038E+01 -2.1106902E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 3.0000000E+01 9 5.5243144E+01 1.0875311E-01 2.4764542E-01 -2.0290465E-03 5.9652287E-03 8.2833988E-03 6.7639122E-03 2.7221347E-03 2.6525637E-04 4.6047737E-03 5.1095807E-04 5.1657081E-03 3.9835996E-02 1.7818214E-02 3.3789700E-05 1.9882655E+00 1.8547570E+01 -2.2675134E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 3.5000000E+01 9 5.5236144E+01 1.1727960E-01 2.6343461E-01 -1.9614044E-03 6.5962122E-03 8.4169235E-03 7.1944457E-03 2.1900483E-03 2.9443297E-04 4.6086989E-03 4.1108284E-04 5.0366904E-03 4.1828475E-02 1.9701899E-02 3.7803672E-05 1.9761525E+00 1.8564056E+01 -2.3644175E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 4.0000000E+01 9 5.5231107E+01 1.2343106E-01 2.7496055E-01 -1.9129527E-03 7.0610847E-03 8.5431549E-03 7.5334235E-03 1.8089167E-03 3.1501793E-04 4.6179697E-03 3.3954256E-04 4.9506243E-03 4.3255806E-02 2.1089682E-02 4.0790345E-05 1.9695073E+00 1.8573539E+01 -2.4247927E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 4.5000000E+01 9 5.5227437E+01 1.2791094E-01 2.8348244E-01 -1.8776077E-03 7.4053259E-03 8.6611363E-03 7.8066008E-03 1.5308858E-03 3.2938761E-04 4.6271468E-03 2.8735479E-04 4.8905316E-03 4.4297117E-02 2.2117378E-02 4.3004997E-05 1.9658510E+00 1.8579094E+01 -2.4630476E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 5.0000000E+01 9 5.5224714E+01 1.3122385E-01 2.8989778E-01 -1.8512276E-03 7.6632543E-03 8.7702495E-03 8.0315461E-03 1.3233748E-03 3.3952076E-04 4.6343000E-03 2.4840395E-04 4.8463949E-03 4.5074377E-02 2.2887439E-02 4.4656125E-05 1.9638308E+00 1.8582425E+01 -2.4879552E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 5.5000000E+01 9 5.5222650E+01 1.3371897E-01 2.9482704E-01 -1.8310464E-03 7.8595014E-03 8.8704428E-03 8.2203527E-03 1.1646253E-03 3.4690572E-04 4.6390434E-03 2.1860591E-04 4.8123161E-03 4.5669047E-02 2.3473385E-02 4.5900988E-05 1.9627127E+00 1.8584472E+01 -2.5047529E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 6.0000000E+01 9 5.5221051E+01 1.3563581E-01 2.9869471E-01 -1.8152255E-03 8.0113833E-03 8.9620842E-03 8.3814618E-03 1.0401752E-03 3.5229396E-04 4.6416105E-03 1.9524601E-04 4.7848190E-03 4.6135275E-02 2.3926897E-02 4.6853409E-05 1.9620889E+00 1.8585772E+01 -2.5165496E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 6.5000000E+01 9 5.5219787E+01 1.3713711E-01 3.0179115E-01 -1.8025360E-03 8.1309707E-03 9.0457667E-03 8.5208624E-03 9.4035712E-04 3.5636739E-04 4.6424131E-03 1.7650966E-04 4.7618161E-03 4.6509257E-02 2.4284002E-02 4.7594025E-05 1.9617373E+00 1.8586627E+01 -2.5251983E-02
