x y z_datum Time Well_no H2O H O Charge Al C Ca Cl Fe K Mg Na S Si U pH pe Alkalinity
3.1381000E+02 2.5927000E+02 8.6700000E+00 0.0000000E+00 10 9.9704301E-01 7.2098600E-06 6.6484776E-04 -3.2324431E-06 0.0000000E+00 1.0067647E-04 6.3262499E-05 4.3211171E-04 0.0000000E+00 2.8240956E-04 5.5605062E-05 2.2967748E-04 1.4127542E-04 0.0000000E+00 0.0000000E+00 7.0300000E+00 1.1068788E+01 7.1999443E-03
3.1381000E+02 2.5927000E+02 8.6700000E+00 5.0000000E+00 10 5.5328110E+01 1.9419756E-02 6.2941882E-02 -3.0239509E-03 0.0000000E+00 7.2540691E-03 1.3660821E-03 1.0548229E-02 0.0000000E+00 6.2511227E-03 1.9799545E-03 8.6460895E-03 1.0540644E-02 0.0000000E+00 0.0000000E+00 2.3627233E+00 1.8022603E+01 -7.0381567E-03
3.1381000E+02 2.5927000E+02 8.6700000E+00 1.0000000E+01 10 5.5308925E+01 3.4005538E-02 1.0694312E-01 -2.7304221E-03 1.1057672E-03 7.7861744E-03 3.1870603E-03 8.2392352E-03 1.5483091E-05 5.4286834E-03 1.5465450E-03 7.3072736E-03 1.9191675E-02 3.3063014E-03 1.6213156E-05 1.9876838E+00 1.8440536E+01 -1.8388938E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 1.5000000E+01 10 5.5286153E+01 5.8985671E-02 1.5581769E-01 -2.4764181E-03 2.7158419E-03 8.0417692E-03 4.5579765E-03 6.2411557E-03 3.6755793E-05 5.0503612E-03 1.1714956E-03 6.4636502E-03 2.6678563E-02 8.1164486E-03 3.9283675E-05 1.8641214E+00 1.8583026E+01 -2.5989221E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 2.0000000E+01 10 5.5267856E+01 8.0316977E-02 1.9518312E-01 -2.2877892E-03 4.1258702E-03 8.2185817E-03 5.5630511E-03 4.7573382E-03 5.7748452E-05 4.8814652E-03 8.9297579E-04 5.9372671E-03 3.2238987E-02 1.2327150E-02 5.9372515E-05 1.8074679E+00 1.8648618E+01 -3.0795089E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 2.5000000E+01 10 5.5254650E+01 9.6062824E-02 2.2404011E-01 -2.1559215E-03 5.2120061E-03 8.3804709E-03 6.3039664E-03 3.7200229E-03 7.5555751E-05 4.8156885E-03 6.9826659E-04 5.6163592E-03 3.6126493E-02 1.5569917E-02 7.4569929E-05 1.7798216E+00 1.8680575E+01 -3.3672720E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 3.0000000E+01 10 5.5245401E+01 1.0721887E-01 2.4461119E-01 -2.0651592E-03 6.0104970E-03 8.5390748E-03 6.8611038E-03 3.0060568E-03 8.9499754E-05 4.7966472E-03 5.6425164E-04 5.4197017E-03 3.8802365E-02 1.7953671E-02 8.5436240E-05 1.7661937E+00 1.8696356E+01 -3.5353088E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 3.5000000E+01 10 5.5238928E+01 1.1507251E-01 2.5927089E-01 -2.0021847E-03 6.5893682E-03 8.6926995E-03 7.2912469E-03 2.5106786E-03 1.0007679E-04 4.7960377E-03 4.7126673E-04 5.2953017E-03 4.0659094E-02 1.9681762E-02 9.3061609E-05 1.7595769E+00 1.8704100E+01 -3.6331237E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 4.0000000E+01 10 5.5234337E+01 1.2064758E-01 2.6985473E-01 -1.9575889E-03 7.0098953E-03 8.8383982E-03 7.6327639E-03 2.1598736E-03 1.0801545E-04 4.8008408E-03 4.0541889E-04 5.2125078E-03 4.1974013E-02 2.0937188E-02 9.8418005E-05 1.7565076E+00 1.8707800E+01 -3.6907116E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 4.5000000E+01 10 5.5231016E+01 1.2466804E-01 2.7764770E-01 -1.9251666E-03 7.3186541E-03 8.9744510E-03 7.9111819E-03 1.9048285E-03 1.1396689E-04 4.8056986E-03 3.5754569E-04 5.1539738E-03 4.2930042E-02 2.1858992E-02 1.0222642E-04 1.7552372E+00 1.8709445E+01 -3.7253218E-02
