x y z_datum Time Well_no H2O H O Charge Al C Ca Cl Fe K Mg Na S Si U pH pe Alkalinity
3.1381000E+02 2.5927000E+02 8.6700000E+00 0.0000000E+00 10 9.9704301E-01 7.2098600E-06 6.6484776E-04 -3.2324431E-06 0.0000000E+00 1.0067647E-04 6.3262499E-05 4.3211171E-04 0.0000000E+00 2.8240956E-04 5.5605062E-05 2.2967748E-04 1.4127542E-04 0.0000000E+00 0.0000000E+00 7.0300000E+00 1.1068788E+01 7.1999443E-03
3.1381000E+02 2.5927000E+02 8.6700000E+00 5.0000000E+00 10 5.5326432E+01 2.0830419E-02 6.5401651E-02 -2.9999738E-03 0.0000000E+00 7.1243601E-03 1.3416554E-03 1.0359618E-02 0.0000000E+00 6.1393473E-03 1.9445512E-03 8.4914900E-03 1.1246168E-02 0.0000000E+00 0.0000000E+00 2.2754404E+00 1.8121737E+01 -8.6759744E-03
3.1381000E+02 2.5927000E+02 8.6700000E+00 1.0000000E+01 10 5.5306253E+01 3.6608382E-02 1.1092059E-01 -2.6966145E-03 1.1438777E-03 7.5687368E-03 3.1180705E-03 7.9732935E-03 1.6072071E-05 5.2909820E-03 1.4966264E-03 7.1071188E-03 2.0186549E-02 3.4197999E-03 1.7145147E-05 1.9407338E+00 1.8497841E+01 -2.0614330E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 1.5000000E+01 10 5.5283783E+01 6.1186354E-02 1.5892851E-01 -2.4451021E-03 2.7103556E-03 7.7932707E-03 4.4469856E-03 5.9948132E-03 3.6759043E-05 4.9031782E-03 1.1252559E-03 6.2571923E-03 2.7599841E-02 8.0993568E-03 3.9919808E-05 1.8283142E+00 1.8627992E+01 -2.8310469E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 2.0000000E+01 10 5.5266119E+01 8.1750960E-02 1.9690362E-01 -2.2626399E-03 4.0681711E-03 7.9577834E-03 5.4126824E-03 4.5595055E-03 5.6782717E-05 4.7363697E-03 8.5584162E-04 5.7453888E-03 3.2978430E-02 1.2154147E-02 5.9331107E-05 1.7778319E+00 1.8686632E+01 -3.2997945E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 2.5000000E+01 10 5.5253418E+01 9.6915756E-02 2.2468484E-01 -2.1360833E-03 5.1198214E-03 8.1083758E-03 6.1189798E-03 3.5639693E-03 7.3858155E-05 4.6774613E-03 6.6897456E-04 5.4424619E-03 3.6709335E-02 1.5294136E-02 7.3941682E-05 1.7538039E+00 1.8714571E+01 -3.5732553E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 3.0000000E+01 10 5.5244473E+01 1.0775184E-01 2.4458262E-01 -2.0488596E-03 5.8989541E-03 8.2529519E-03 6.6465518E-03 2.8778388E-03 8.7553547E-05 4.6647508E-03 5.4018450E-04 5.2596475E-03 3.9280863E-02 1.7620280E-02 8.4428771E-05 1.7421425E+00 1.8728191E+01 -3.7315836E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 3.5000000E+01 10 5.5238171E+01 1.1544036E-01 2.5883822E-01 -1.9880777E-03 6.4680968E-03 8.3905768E-03 7.0510677E-03 2.3997079E-03 9.8167973E-05 4.6692096E-03 4.5043698E-04 5.1449317E-03 4.1072931E-02 1.9319453E-02 9.1851244E-05 1.7365477E+00 1.8734814E+01 -3.8239159E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 4.0000000E+01 10 5.5233681E+01 1.2093032E-01 2.6916048E-01 -1.9449209E-03 6.8835667E-03 8.5195024E-03 7.3694928E-03 2.0602229E-03 1.0626324E-04 4.6780470E-03 3.8671397E-04 5.0690959E-03 4.2345403E-02 2.0559849E-02 9.7111160E-05 1.7339936E+00 1.8737942E+01 -3.8786128E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 4.5000000E+01 10 5.5230432E+01 1.2489552E-01 2.7674856E-01 -1.9135996E-03 7.1887383E-03 8.6387046E-03 7.6262258E-03 1.8138387E-03 1.1239584E-04 4.6861751E-03 3.4046644E-04 5.0159696E-03 4.3268952E-02 2.1470973E-02 1.0087226E-04 1.7329722E+00 1.8739301E+01 -3.9116934E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 5.0000000E+01 10 5.5228039E+01 1.2780019E-01 2.8242433E-01 -1.8903386E-03 7.4151904E-03 8.7478856E-03 7.8375446E-03 1.6308604E-03 1.1703692E-04 4.6919873E-03 3.0612052E-04 4.9765690E-03 4.3954857E-02 2.2147099E-02 1.0359687E-04 1.7327163E+00 1.8739768E+01 -3.9321937E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 5.5000000E+01 10 5.5226243E+01 1.2996236E-01 2.8674935E-01 -1.8726604E-03 7.5854242E-03 8.8472461E-03 8.0145293E-03 1.4917980E-03 1.2056116E-04 4.6953478E-03 2.8001782E-04 4.9458383E-03 4.4476163E-02 2.2655397E-02 1.0560120E-04 1.7328316E+00 1.8739790E+01 -3.9452466E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 6.0000000E+01 10 5.5224869E+01 1.3159956E-01 2.9010810E-01 -1.8589188E-03 7.7152784E-03 8.9372919E-03 8.1649139E-03 1.3837020E-03 1.2325654E-04 4.6966132E-03 2.5972768E-04 4.9208529E-03 4.4881401E-02 2.3043145E-02 1.0710053E-04 1.7331128E+00 1.8739604E+01 -3.9538272E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 6.5000000E+01 10 5.5223796E+01 1.3286198E-01 2.9276653E-01 -1.8480045E-03 7.8159325E-03 9.0186978E-03 8.2942443E-03 1.2978462E-03 1.2534088E-04 4.6962836E-03 2.4361211E-04 4.8998848E-03 4.5203276E-02 2.3343718E-02 1.0824207E-04 1.7334555E+00 1.8739330E+01 -3.9596678E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 6.6000000E+01 10 5.5217472E+01 1.4540370E-01 3.2219103E-01 -1.8459266E-03 9.9324278E-03 1.1019445E-02 1.0304115E-02 1.2815009E-03 1.4491160E-04 5.7484756E-03 2.4054402E-04 5.9274493E-03 4.5282638E-02 2.9665896E-02 1.4352939E-04 1.9129001E+00 1.8456613E+01 -2.7147873E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 6.7000000E+01 10 5.5217414E+01 1.4535581E-01 3.2207276E-01 -1.8439464E-03 9.9070774E-03 1.0997295E-02 1.0290661E-02 1.2659232E-03 1.4689201E-04 5.7269235E-03 2.3762002E-04 5.9016706E-03 4.5339684E-02 2.9589885E-02 1.4082305E-04 1.9086500E+00 1.8473461E+01 -2.7409330E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 7.2000000E+01 10 5.5219626E+01 1.3394390E-01 2.9550332E-01 -1.8006296E-03 7.6897882E-03 8.9584974E-03 8.2874279E-03 1.2022097E-03 1.2644466E-04 4.5753001E-03 2.2566068E-04 4.7605112E-03 4.6170962E-02 2.2966998E-02 1.0393033E-04 1.7061559E+00 1.8923761E+01 -4.2196046E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 7.7000000E+01 10 5.5213967E+01 1.3687434E-01 3.0184927E-01 -1.7496417E-03 7.8323028E-03 9.0204164E-03 8.3789594E-03 1.1491594E-03 1.4016006E-04 4.6168722E-03 2.1570287E-04 4.7852782E-03 4.7164315E-02 2.3392038E-02 1.3296016E-04 1.6951863E+00 1.8995653E+01 -4.3462866E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 8.2000000E+01 10 5.5208946E+01 1.3986529E-01 3.0821957E-01 -1.7067071E-03 8.0304240E-03 9.1134020E-03 8.4969985E-03 1.1042764E-03 1.5854821E-04 4.6919339E-03 2.0727811E-04 4.8432203E-03 4.8011183E-02 2.3982944E-02 1.6505900E-04 1.6906308E+00 1.9030634E+01 -4.4132997E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 8.7000000E+01 10 5.5205140E+01 1.4227365E-01 3.1335175E-01 -1.6746186E-03 8.2040117E-03 9.2024927E-03 8.6075899E-03 1.0657582E-03 1.7553023E-04 4.7581716E-03 2.0004806E-04 4.8946836E-03 4.8656938E-02 2.4500731E-02 1.9190912E-04 1.6887271E+00 1.9048916E+01 -4.4507268E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 9.1000000E+01 10 5.5201326E+01 1.4679242E-01 3.2349197E-01 -1.6549975E-03 8.8215179E-03 9.7048660E-03 9.1252885E-03 1.0383034E-03 1.9852660E-04 5.0540432E-03 1.9489465E-04 5.1731212E-03 4.9075223E-02 2.6344403E-02 2.2719125E-04 1.7207595E+00 1.9020790E+01 -4.1778608E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 9.2000000E+01 10 5.5196048E+01 1.5671217E-01 3.4645960E-01 -1.6504504E-03 1.0464025E-02 1.1182613E-02 1.0606756E-02 1.0316392E-03 2.3713790E-04 5.8760646E-03 1.9364375E-04 5.9732758E-03 4.9225303E-02 3.1250085E-02 2.9552108E-04 1.8444616E+00 1.8882560E+01 -3.2342483E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 9.7000000E+01 10 5.5195963E+01 1.4520542E-01 3.2094995E-01 -2.2095376E-03 8.2103376E-03 9.1853615E-03 8.6258607E-03 1.0023362E-03 1.9606986E-04 4.7254734E-03 1.8814343E-04 4.8437824E-03 5.0412116E-02 2.4518995E-02 2.1600000E-04 1.6643485E+00 1.9100038E+01 -4.7426144E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 1.0200000E+02 10 5.5187789E+01 1.4842656E-01 3.2902710E-01 -2.9204171E-03 8.3733834E-03 9.2498386E-03 8.7048637E-03 9.7631324E-04 2.0752195E-04 4.7942161E-03 1.8325880E-04 4.8998511E-03 5.1837426E-02 2.5005165E-02 2.3574432E-04 1.6563004E+00 1.9120216E+01 -4.8741276E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 1.0700000E+02 10 5.5180839E+01 1.5147267E-01 3.3645542E-01 -3.5195656E-03 8.5648638E-03 9.3330684E-03 8.8011060E-03 9.5300157E-04 2.1961405E-04 4.8791004E-03 1.7888308E-04 4.9718000E-03 5.3023650E-02 2.5576153E-02 2.5340742E-04 1.6527151E+00 1.9132129E+01 -4.9539627E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 1.1200000E+02 10 5.5175660E+01 1.5386892E-01 3.4224071E-01 -3.9566973E-03 8.7271196E-03 9.4097243E-03 8.8895094E-03 9.3195613E-04 2.3043529E-04 4.9501792E-03 1.7493275E-04 5.0318148E-03 5.3907114E-02 2.6060036E-02 2.6754528E-04 1.6511078E+00 1.9139054E+01 -5.0030061E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 1.1700000E+02 10 5.5171959E+01 1.5564904E-01 3.4652119E-01 -4.2598537E-03 8.8522458E-03 9.4745835E-03 8.9650481E-03 9.1282391E-04 2.3939249E-04 5.0032036E-03 1.7134154E-04 5.0758024E-03 5.4544099E-02 2.6433222E-02 2.7825293E-04 1.6503792E+00 1.9143149E+01 -5.0340290E-02
