x y z_datum Time Well_no H2O H O Charge Al C Ca Cl Fe K Mg Na S Si U pH pe Alkalinity
2.6764000E+02 2.7427000E+02 8.6700000E+00 0.0000000E+00 9 9.9704301E-01 7.2098600E-06 6.6484776E-04 -3.2324431E-06 0.0000000E+00 1.0067647E-04 6.3262499E-05 4.3211171E-04 0.0000000E+00 2.8240956E-04 5.5605062E-05 2.2967748E-04 1.4127542E-04 0.0000000E+00 0.0000000E+00 7.0300000E+00 1.1068788E+01 7.1999443E-03
2.6764000E+02 2.7427000E+02 8.6700000E+00 5.0000000E+00 9 5.5326469E+01 2.0798953E-02 6.5346783E-02 -3.0005087E-03 0.0000000E+00 7.1272534E-03 1.3422003E-03 1.0363825E-02 0.0000000E+00 6.1418405E-03 1.9453409E-03 8.4949385E-03 1.1230430E-02 0.0000000E+00 0.0000000E+00 2.2771958E+00 1.8119731E+01 -8.6394400E-03
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.0000000E+01 9 5.5307942E+01 3.5079953E-02 1.0745273E-01 -2.7195747E-03 1.0218572E-03 7.6716727E-03 3.1201893E-03 8.1539056E-03 3.7443082E-05 5.3374311E-03 1.5305282E-03 7.1943925E-03 1.9502372E-02 3.0555969E-03 5.5141354E-06 1.9622674E+00 1.8504284E+01 -1.9561260E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.5000000E+01 9 5.5287632E+01 5.6623702E-02 1.5185061E-01 -2.4841182E-03 2.4454442E-03 8.0474741E-03 4.5298709E-03 6.3017268E-03 9.5117581E-05 4.9511782E-03 1.1828651E-03 6.3795057E-03 2.6435995E-02 7.3083498E-03 1.3460033E-05 1.8549109E+00 1.8645262E+01 -2.6579775E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 2.0000000E+01 9 5.5270418E+01 7.6413212E-02 1.8971597E-01 -2.3033530E-03 3.8147357E-03 8.3122186E-03 5.5883480E-03 4.8797681E-03 1.5366385E-04 4.7954222E-03 9.1595647E-04 5.8873338E-03 3.1759415E-02 1.1398105E-02 2.1335446E-05 1.8071869E+00 1.8712107E+01 -3.0894825E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 2.5000000E+01 9 5.5256985E+01 9.2451076E-02 2.1947201E-01 -2.1695969E-03 4.9520959E-03 8.5215995E-03 6.3850466E-03 3.8275984E-03 2.0357461E-04 4.7447343E-03 7.1845904E-04 5.5816307E-03 3.5698752E-02 1.4794575E-02 2.8051767E-05 1.7835937E+00 1.8747248E+01 -3.3557130E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 3.0000000E+01 9 5.5246988E+01 1.0455698E-01 2.4189765E-01 -2.0721462E-03 5.8364853E-03 8.7032587E-03 6.9946081E-03 3.0610186E-03 2.4265545E-04 4.7368616E-03 5.7456825E-04 5.3850354E-03 3.8569070E-02 1.7435271E-02 3.3380184E-05 1.7714069E+00 1.8766691E+01 -3.5212655E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 3.5000000E+01 9 5.5239654E+01 1.1349425E-01 2.5856947E-01 -2.0013514E-03 6.5049559E-03 8.8688938E-03 7.4711002E-03 2.5041235E-03 2.7163740E-04 4.7446117E-03 4.7003629E-04 5.2544744E-03 4.0654435E-02 1.9431094E-02 3.7459742E-05 1.7651559E+00 1.8777637E+01 -3.6243235E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 4.0000000E+01 9 5.5234280E+01 1.2005505E-01 2.7095847E-01 -1.9495940E-03 7.0048218E-03 9.0227023E-03 7.8521736E-03 2.0969824E-03 2.9281187E-04 4.7559266E-03 3.9361390E-04 5.1644227E-03 4.2179158E-02 2.0923466E-02 4.0531170E-05 1.7621111E+00 1.8783794E+01 -3.6886484E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 4.5000000E+01 9 5.5230309E+01 1.2489133E-01 2.8024121E-01 -1.9112398E-03 7.3787482E-03 9.1658525E-03 8.1637355E-03 1.7952757E-03 3.0805971E-04 4.7659245E-03 3.3698207E-04 5.0995647E-03 4.3309136E-02 2.2039841E-02 4.2832648E-05 1.7607993E+00 1.8787216E+01 -3.7291112E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 5.0000000E+01 9 5.5227336E+01 1.2849500E-01 2.8729664E-01 -1.8822806E-03 7.6607317E-03 9.2985913E-03 8.4236331E-03 1.5674728E-03 3.1912719E-04 4.7730676E-03 2.9422236E-04 5.0506710E-03 4.4162405E-02 2.2881743E-02 4.4563794E-05 1.7604158E+00 1.8789062E+01 -3.7549096E-02
