x y z_datum Time Well_no H2O H O Charge Al C Ca Cl Fe K Mg Na S Si U pH pe Alkalinity
2.6764000E+02 2.7427000E+02 8.6700000E+00 0.0000000E+00 9 9.9704301E-01 7.2098600E-06 6.6484776E-04 -3.2324431E-06 0.0000000E+00 1.0067647E-04 6.3262499E-05 4.3211171E-04 0.0000000E+00 2.8240956E-04 5.5605062E-05 2.2967748E-04 1.4127542E-04 0.0000000E+00 0.0000000E+00 7.0300000E+00 1.1068788E+01 7.1999443E-03
2.6764000E+02 2.7427000E+02 8.6700000E+00 5.0000000E+00 9 5.5325867E+01 2.1305043E-02 6.6229251E-02 -2.9919067E-03 0.0000000E+00 7.0807190E-03 1.3334369E-03 1.0296159E-02 0.0000000E+00 6.1017399E-03 1.9326396E-03 8.4394743E-03 1.1483544E-02 0.0000000E+00 0.0000000E+00 2.2498489E+00 1.8151043E+01 -9.2270492E-03
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.0000000E+01 9 5.5306579E+01 3.6313293E-02 1.0984423E-01 -2.7011672E-03 1.0777031E-03 7.5647019E-03 3.0940451E-03 8.0091061E-03 4.0627219E-05 5.2794880E-03 1.5033486E-03 7.1033777E-03 2.0043672E-02 3.2224174E-03 5.4635926E-06 1.9413014E+00 1.8530667E+01 -2.0606759E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.5000000E+01 9 5.5285513E+01 5.8959115E-02 1.5534087E-01 -2.4606591E-03 2.5397390E-03 7.8681622E-03 4.4535667E-03 6.1171902E-03 1.0282425E-04 4.8897851E-03 1.1482267E-03 6.2739037E-03 2.7125663E-02 7.5899060E-03 1.3391553E-05 1.8353388E+00 1.8670279E+01 -2.7902758E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 2.0000000E+01 9 5.5268264E+01 7.8831490E-02 1.9295922E-01 -2.2800495E-03 3.8938073E-03 8.0802872E-03 5.4587414E-03 4.6964549E-03 1.6511503E-04 4.7285084E-03 8.8154768E-04 5.7736395E-03 3.2444361E-02 1.1633843E-02 2.1150679E-05 1.7879613E+00 1.8736182E+01 -3.2372588E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 2.5000000E+01 9 5.5255274E+01 9.4297583E-02 2.2154733E-01 -2.1501768E-03 4.9766168E-03 8.2559637E-03 6.2046838E-03 3.6748332E-03 2.1653312E-04 4.6693745E-03 6.8978427E-04 5.4651441E-03 3.6269305E-02 1.4867039E-02 2.7628101E-05 1.7645316E+00 1.8770426E+01 -3.5097132E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 3.0000000E+01 9 5.5245922E+01 1.0557578E-01 2.4243970E-01 -2.0584432E-03 5.7929159E-03 8.4161547E-03 6.7676736E-03 2.9532262E-03 2.5549711E-04 4.6542672E-03 5.5433507E-04 5.2715516E-03 3.8971244E-02 1.7304169E-02 3.2644989E-05 1.7527238E+00 1.8788816E+01 -3.6740500E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 3.5000000E+01 9 5.5239260E+01 1.1366269E-01 2.5755647E-01 -1.9937279E-03 6.3936468E-03 8.5670874E-03 7.2027686E-03 2.4441541E-03 2.8340903E-04 4.6562711E-03 4.5877975E-04 5.1469544E-03 4.0877546E-02 1.9097617E-02 3.6387186E-05 1.7469258E+00 1.8798758E+01 -3.7723822E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 4.0000000E+01 9 5.5234495E+01 1.1945661E-01 2.6854630E-01 -1.9475555E-03 6.8332712E-03 8.7098039E-03 7.5482263E-03 2.0809466E-03 3.0291148E-04 4.6631219E-03 3.9060390E-04 5.0635877E-03 4.2237753E-02 2.0410104E-02 3.9133812E-05 1.7442889E+00 1.8804085E+01 -3.8311405E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 4.5000000E+01 9 5.5231038E+01 1.2364945E-01 2.7665404E-01 -1.9139331E-03 7.1569322E-03 8.8440218E-03 7.8300786E-03 1.8164619E-03 3.1649965E-04 4.6696608E-03 3.4095883E-04 5.0048624E-03 4.3228334E-02 2.1376434E-02 4.1146344E-05 1.7433017E+00 1.8806873E+01 -3.8665019E-02
