x y z_datum Time Well_no H2O H O Charge Al C Ca Cl Fe K Mg Na S Si U pH pe Alkalinity
2.6764000E+02 2.7427000E+02 8.6700000E+00 0.0000000E+00 9 9.9704301E-01 7.2098600E-06 6.6484776E-04 -3.2324431E-06 0.0000000E+00 1.0067647E-04 6.3262499E-05 4.3211171E-04 0.0000000E+00 2.8240956E-04 5.5605062E-05 2.2967748E-04 1.4127542E-04 0.0000000E+00 0.0000000E+00 7.0300000E+00 1.1068788E+01 7.1999443E-03
2.6764000E+02 2.7427000E+02 8.6700000E+00 5.0000000E+00 9 5.5323864E+01 2.2989475E-02 6.9166389E-02 -2.9632764E-03 0.0000000E+00 6.9258373E-03 1.3042697E-03 1.0070943E-02 0.0000000E+00 5.9682722E-03 1.8903656E-03 8.2548716E-03 1.2325989E-02 0.0000000E+00 0.0000000E+00 2.1702671E+00 1.8242872E+01 -1.1182901E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.0000000E+01 9 5.5304223E+01 3.8642897E-02 1.1297062E-01 -2.6717967E-03 1.0767695E-03 7.3444405E-03 3.0027486E-03 7.7780678E-03 4.3957405E-05 5.1430868E-03 1.4599816E-03 6.9123975E-03 2.0907410E-02 3.2192847E-03 5.2281158E-06 1.9006225E+00 1.8579408E+01 -2.2737767E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.5000000E+01 9 5.5284247E+01 5.9881823E-02 1.5623753E-01 -2.4408390E-03 2.4477472E-03 7.6659786E-03 4.3384124E-03 5.9612787E-03 1.0707559E-04 4.7526700E-03 1.1189613E-03 6.0991520E-03 2.7707988E-02 7.3144504E-03 1.2334486E-05 1.8070115E+00 1.8704049E+01 -2.9814111E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 2.0000000E+01 9 5.5267912E+01 7.8627822E-02 1.9200709E-01 -2.2688899E-03 3.7278561E-03 7.9055730E-03 5.3330287E-03 4.6086697E-03 1.6729786E-04 4.5939055E-03 8.6506998E-04 5.6192134E-03 3.2771510E-02 1.1137612E-02 1.9326353E-05 1.7657412E+00 1.8762577E+01 -3.4030282E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 2.5000000E+01 9 5.5255378E+01 9.3540041E-02 2.1978858E-01 -2.1434555E-03 4.7877208E-03 8.0990158E-03 6.0772487E-03 3.6219615E-03 2.1646267E-04 4.5427892E-03 6.7985999E-04 5.3294084E-03 3.6465639E-02 1.4302647E-02 2.5389352E-05 1.7458854E+00 1.8792722E+01 -3.6558461E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 3.0000000E+01 9 5.5246049E+01 1.0483098E-01 2.4072806E-01 -2.0524579E-03 5.6151225E-03 8.2659123E-03 6.6437122E-03 2.9061440E-03 2.5368325E-04 4.5358601E-03 5.4549752E-04 5.1469936E-03 3.9145861E-02 1.6773246E-02 3.0320798E-05 1.7359112E+00 1.8809087E+01 -3.8103352E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 3.5000000E+01 9 5.5239178E+01 1.1322364E-01 2.5633844E-01 -1.9863421E-03 6.2434675E-03 8.4153893E-03 7.0835010E-03 2.3860553E-03 2.8107083E-04 4.5451542E-03 4.4787431E-04 5.0270493E-03 4.1093424E-02 1.8649327E-02 3.4189945E-05 1.7309168E+00 1.8818164E+01 -3.9059992E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 4.0000000E+01 9 5.5234132E+01 1.1940189E-01 2.6794461E-01 -1.9379964E-03 6.7143756E-03 8.5513005E-03 7.4316964E-03 2.0057518E-03 3.0089442E-04 4.5580010E-03 3.7648948E-04 4.9446198E-03 4.2517683E-02 2.0055268E-02 3.7162016E-05 1.7285169E+00 1.8823235E+01 -3.9660521E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 4.5000000E+01 9 5.5230410E+01 1.2395448E-01 2.7661546E-01 -1.9022657E-03 7.0661943E-03 8.6751724E-03 7.7124606E-03 1.7246818E-03 3.1518249E-04 4.5694557E-03 3.2373126E-04 4.8854856E-03 4.3570411E-02 2.1105630E-02 3.9419971E-05 1.7274932E+00 1.8826046E+01 -4.0042607E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 5.0000000E+01 9 5.5227637E+01 1.2733310E-01 2.8315935E-01 -1.8754728E-03 7.3301534E-03 8.7877189E-03 7.9426536E-03 1.5139201E-03 3.2553361E-04 4.5780583E-03 2.8417025E-04 4.8412790E-03 4.4359881E-02 2.1893688E-02 4.1129665E-05 1.7271963E+00 1.8827566E+01 -4.0289510E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 5.5000000E+01 9 5.5225541E+01 1.2987059E-01 2.8816863E-01 -1.8550263E-03 7.5301432E-03 8.8895207E-03 8.1342353E-03 1.3530811E-03 3.3319393E-04 4.5837903E-03 2.5397998E-04 4.8069513E-03 4.4962407E-02 2.2490780E-02 4.2427997E-05 1.7272751E+00 1.8828344E+01 -4.0452099E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 6.0000000E+01 9 5.5223929E+01 1.3180698E-01 2.9206875E-01 -1.8391156E-03 7.6837824E-03 8.9812583E-03 8.2958357E-03 1.2279229E-03 3.3880580E-04 4.5871362E-03 2.3048717E-04 4.7793956E-03 4.5431309E-02 2.2949509E-02 4.3421861E-05 1.7275304E+00 1.8828704E+01 -4.0561866E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 6.5000000E+01 9 5.5222666E+01 1.3331122E-01 2.9516124E-01 -1.8264822E-03 7.8037449E-03 9.0637351E-03 8.4337854E-03 1.1285443E-03 3.4302849E-04 4.5886629E-03 2.1183332E-04 4.7566409E-03 4.5803662E-02 2.3307707E-02 4.4191647E-05 1.7278595E+00 1.8828825E+01 -4.0638124E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 6.6000000E+01 9 5.5216527E+01 1.4543079E-01 3.2407446E-01 -1.8240774E-03 9.8797989E-03 1.1044497E-02 1.0425107E-02 1.1096270E-03 4.2965094E-04 5.6190260E-03 2.0828244E-04 5.7621740E-03 4.5879905E-02 2.9508985E-02 5.4136341E-05 1.9033897E+00 1.8644067E+01 -2.8368424E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 6.7000000E+01 9 5.5216604E+01 1.4508946E-01 3.2333499E-01 -1.8217860E-03 9.8036527E-03 1.0994259E-02 1.0384931E-02 1.0916011E-03 4.1866902E-04 5.5701070E-03 2.0489890E-04 5.7099172E-03 4.5947973E-02 2.9281400E-02 5.4688670E-05 1.8940512E+00 1.8652673E+01 -2.8918271E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 7.2000000E+01 9 5.5217730E+01 1.3480680E-01 2.9866435E-01 -1.7717683E-03 7.6855541E-03 8.9979453E-03 8.4297333E-03 1.0179421E-03 3.3048060E-04 4.4629892E-03 1.9107274E-04 4.6087520E-03 4.6924071E-02 2.2954779E-02 4.4148373E-05 1.6978365E+00 1.8966421E+01 -4.3532124E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 7.7000000E+01 9 5.5212029E+01 1.3801358E-01 3.0552891E-01 -1.7214139E-03 7.8724215E-03 9.0808157E-03 8.5468006E-03 9.5667902E-04 3.5523709E-04 4.5222809E-03 1.7957336E-04 4.6482192E-03 4.7898202E-02 2.3512195E-02 5.0268168E-05 1.6898047E+00 1.9027500E+01 -4.4571976E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 8.2000000E+01 9 5.5207262E+01 1.4094284E-01 3.1171070E-01 -1.6806405E-03 8.0707908E-03 9.1715232E-03 8.6663974E-03 9.0492428E-04 3.7558292E-04 4.5931099E-03 1.6985874E-04 4.7009784E-03 4.8693971E-02 2.4103914E-02 5.8484749E-05 1.6859100E+00 1.9059841E+01 -4.5184426E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 8.7000000E+01 9 5.5203572E+01 1.4332506E-01 3.1671789E-01 -1.6494305E-03 8.2415823E-03 9.2535614E-03 8.7731775E-03 8.6059953E-04 3.9128211E-04 4.6541605E-03 1.6153876E-04 4.7466819E-03 4.9312582E-02 2.4613401E-02 6.6416340E-05 1.6839160E+00 1.9078615E+01 -4.5566009E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 9.1000000E+01 9 5.5199834E+01 1.4767981E-01 3.2654166E-01 -1.6296021E-03 8.8352062E-03 9.7394877E-03 9.2767018E-03 8.2907321E-04 4.2507638E-04 4.9351921E-03 1.5562112E-04 5.0105239E-03 4.9715735E-02 2.6385811E-02 7.6884982E-05 1.7142503E+00 1.9056460E+01 -4.2973701E-02
