x y z_datum Time Well_no H2O H O Charge Al C Ca Cl Fe K Mg Na S Si U pH pe Alkalinity
2.6764000E+02 2.7427000E+02 8.6700000E+00 0.0000000E+00 9 9.9704301E-01 7.2098600E-06 6.6484776E-04 -3.2324431E-06 0.0000000E+00 1.0067647E-04 6.3262499E-05 4.3211171E-04 0.0000000E+00 2.8240956E-04 5.5605062E-05 2.2967748E-04 1.4127542E-04 0.0000000E+00 0.0000000E+00 7.0300000E+00 1.1068788E+01 7.1999443E-03
2.6764000E+02 2.7427000E+02 8.6700000E+00 5.0000000E+00 9 5.5325447E+01 2.1658133E-02 6.6844932E-02 -2.9859052E-03 0.0000000E+00 7.0482527E-03 1.3273229E-03 1.0248949E-02 0.0000000E+00 6.0737625E-03 1.9237782E-03 8.4007780E-03 1.1660137E-02 0.0000000E+00 0.0000000E+00 2.2318115E+00 1.8171764E+01 -9.6370215E-03
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.0000000E+01 9 5.5306882E+01 3.6068089E-02 1.0893313E-01 -2.7056324E-03 1.0315652E-03 7.5568125E-03 3.0665493E-03 8.0442307E-03 4.3155874E-05 5.2773772E-03 1.5099417E-03 7.1092002E-03 1.9911480E-02 3.0845269E-03 4.5293204E-06 1.9420785E+00 1.8531446E+01 -2.0548493E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.5000000E+01 9 5.5287260E+01 5.6927917E-02 1.5172335E-01 -2.4787295E-03 2.3953259E-03 7.9233240E-03 4.4293822E-03 6.2593377E-03 1.0466098E-04 4.9016403E-03 1.1749085E-03 6.3192890E-03 2.6592473E-02 7.1586012E-03 1.1267798E-05 1.8429247E+00 1.8663234E+01 -2.7330670E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 2.0000000E+01 9 5.5271132E+01 7.5404745E-02 1.8719860E-01 -2.3085887E-03 3.6650794E-03 8.1915762E-03 5.4447159E-03 4.9209539E-03 1.6376345E-04 4.7459700E-03 9.2368725E-04 5.8460996E-03 3.1602724E-02 1.0951053E-02 1.8121496E-05 1.7988830E+00 1.8725132E+01 -3.1426964E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 2.5000000E+01 9 5.5258824E+01 9.0003642E-02 2.1455422E-01 -2.1848520E-03 4.7025910E-03 8.4059458E-03 6.2024087E-03 3.9475995E-03 2.1160386E-04 4.6915934E-03 7.4098385E-04 5.5561916E-03 3.5246916E-02 1.4049372E-02 2.4113474E-05 1.7773733E+00 1.8757091E+01 -3.3905756E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 3.0000000E+01 9 5.5249764E+01 1.0093210E-01 2.3493605E-01 -2.0960172E-03 5.5012259E-03 8.5889848E-03 6.7755177E-03 3.2487957E-03 2.4745042E-04 4.6803964E-03 6.0981493E-04 5.3734861E-03 3.7863500E-02 1.6434084E-02 2.8956784E-05 1.7665601E+00 1.8774275E+01 -3.5410044E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 3.5000000E+01 9 5.5243196E+01 1.0891896E-01 2.4991445E-01 -2.0323832E-03 6.0989908E-03 8.7513770E-03 7.2173245E-03 2.7482291E-03 2.7341673E-04 4.6855802E-03 5.1585611E-04 5.2548628E-03 3.9738009E-02 1.8218907E-02 3.2701861E-05 1.7612486E+00 1.8783592E+01 -3.6321638E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 4.0000000E+01 9 5.5238441E+01 1.1471663E-01 2.6091150E-01 -1.9865093E-03 6.5413527E-03 8.8980212E-03 7.5653991E-03 2.3873700E-03 2.9157272E-04 4.6950625E-03 4.4812108E-04 5.1749454E-03 4.1089480E-02 1.9539713E-02 3.5527765E-05 1.7588300E+00 1.8788599E+01 -3.6874238E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 4.5000000E+01 9 5.5234974E+01 1.1893735E-01 2.6904707E-01 -1.9529900E-03 6.8684004E-03 9.0312156E-03 7.8457753E-03 2.1236962E-03 3.0437990E-04 4.7037795E-03 3.9862822E-04 5.1185674E-03 4.2077073E-02 2.0516238E-02 3.7636744E-05 1.7579338E+00 1.8791213E+01 -3.7210945E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 5.0000000E+01 9 5.5232413E+01 1.2203956E-01 2.7514751E-01 -1.9280365E-03 7.1117372E-03 9.1522374E-03 8.0763672E-03 1.9274033E-03 3.1345206E-04 4.7100400E-03 3.6178308E-04 5.0767076E-03 4.2812362E-02 2.1242847E-02 3.9208922E-05 1.7578106E+00 1.8792506E+01 -3.7418802E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 5.5000000E+01 9 5.5230489E+01 1.2435248E-01 2.7980141E-01 -1.9090520E-03 7.2948518E-03 9.2620412E-03 8.2695312E-03 1.7780648E-03 3.1982097E-04 4.7136475E-03 3.3375151E-04 5.0440308E-03 4.3371819E-02 2.1789662E-02 4.0388157E-05 1.7580518E+00 1.8793081E+01 -3.7550043E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 6.0000000E+01 9 5.5229014E+01 1.2610593E-01 2.8342008E-01 -1.8942764E-03 7.4346493E-03 9.3615126E-03 8.4338817E-03 1.6618350E-03 3.2449141E-04 4.7149810E-03 3.1193460E-04 5.0173833E-03 4.3807286E-02 2.2207148E-02 4.1282633E-05 1.7584511E+00 1.8793265E+01 -3.7635339E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 6.5000000E+01 9 5.5227861E+01 1.2745978E-01 2.8628891E-01 -1.8825182E-03 7.5431050E-03 9.4515305E-03 8.5755294E-03 1.5693412E-03 3.2796327E-04 4.7145646E-03 2.9457307E-04 4.9948898E-03 4.4153857E-02 2.2531051E-02 4.1970987E-05 1.7588971E+00 1.8793243E+01 -3.7692936E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 6.6000000E+01 9 5.5222057E+01 1.3892087E-01 3.1432982E-01 -1.8802786E-03 9.5523290E-03 1.1440003E-02 1.0573836E-02 1.5517235E-03 4.0227229E-04 5.7105996E-03 2.9126612E-04 5.9705015E-03 4.4224697E-02 2.8533334E-02 5.0984628E-05 1.9451808E+00 1.8598314E+01 -2.5680048E-02
