x y z_datum Time Well_no H2O H O Charge Al C Ca Cl Fe K Mg Na S Si U pH pe Alkalinity
2.6764000E+02 2.7427000E+02 8.6700000E+00 0.0000000E+00 9 9.9704301E-01 7.2098600E-06 6.6484776E-04 -3.2324431E-06 0.0000000E+00 1.0067647E-04 6.3262499E-05 4.3211171E-04 0.0000000E+00 2.8240956E-04 5.5605062E-05 2.2967748E-04 1.4127542E-04 0.0000000E+00 0.0000000E+00 7.0300000E+00 1.1068788E+01 7.1999443E-03
2.6764000E+02 2.7427000E+02 8.6700000E+00 5.0000000E+00 9 5.5323551E+01 2.3252693E-02 6.9625361E-02 -2.9588024E-03 0.0000000E+00 6.9016347E-03 1.2997119E-03 1.0035750E-02 0.0000000E+00 5.9474158E-03 1.8837596E-03 8.2260247E-03 1.2457634E-02 0.0000000E+00 0.0000000E+00 2.1591436E+00 1.8255791E+01 -1.1488546E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.0000000E+01 9 5.5304707E+01 3.8305751E-02 1.1175914E-01 -2.6795918E-03 1.0397445E-03 7.3270244E-03 2.9511045E-03 7.8393867E-03 4.5114737E-05 5.1608806E-03 1.4714914E-03 6.9444165E-03 2.0677521E-02 3.1090400E-03 4.5743898E-06 1.9049451E+00 1.8574969E+01 -2.2471960E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.5000000E+01 9 5.5286544E+01 5.7480049E-02 1.5136810E-01 -2.4679037E-03 2.2722817E-03 7.7177829E-03 4.2713770E-03 6.1741780E-03 1.0452187E-04 4.7912215E-03 1.1589236E-03 6.1869083E-03 2.6910647E-02 6.7907982E-03 1.0749261E-05 1.8189362E+00 1.8689992E+01 -2.8860046E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 2.0000000E+01 9 5.5272227E+01 7.3621617E-02 1.8323349E-01 -2.3136482E-03 3.3930232E-03 8.0446853E-03 5.2756090E-03 4.9607534E-03 1.5776451E-04 4.6341399E-03 9.3115781E-04 5.7436149E-03 3.1453281E-02 1.0138171E-02 1.6847182E-05 1.7820539E+00 1.8742565E+01 -3.2529049E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 2.5000000E+01 9 5.5261176E+01 8.6595106E-02 2.0820665E-01 -2.2009042E-03 4.3350177E-03 8.3205148E-03 6.0464931E-03 4.0738713E-03 1.9911426E-04 4.5814423E-03 7.6468568E-04 5.4794856E-03 3.4773861E-02 1.2951570E-02 2.2256922E-05 1.7653605E+00 1.8768578E+01 -3.4641820E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 3.0000000E+01 9 5.5252747E+01 9.6707939E-02 2.2747706E-01 -2.1175877E-03 5.0879927E-03 8.5572111E-03 6.6490285E-03 3.4184768E-03 2.2994871E-04 4.5717497E-03 6.4166490E-04 5.3114487E-03 3.7228019E-02 1.5200306E-02 2.6769940E-05 1.7574870E+00 1.8782310E+01 -3.5909051E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 3.5000000E+01 9 5.5246368E+01 1.0443097E-01 2.4224928E-01 -2.0553649E-03 5.6763117E-03 8.7634096E-03 7.1284450E-03 2.9290114E-03 2.5280155E-04 4.5776228E-03 5.4978984E-04 5.1986033E-03 3.9061045E-02 1.6957225E-02 3.0408810E-05 1.7538530E+00 1.8789782E+01 -3.6692473E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 4.0000000E+01 9 5.5241525E+01 1.1031671E-01 2.5359159E-01 -2.0084279E-03 6.1314882E-03 8.9452028E-03 7.5163368E-03 2.5597893E-03 2.6970660E-04 4.5877706E-03 4.8048503E-04 5.1190519E-03 4.0443905E-02 1.8316502E-02 3.3283561E-05 1.7523878E+00 1.8793836E+01 -3.7185510E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 4.5000000E+01 9 5.5237836E+01 1.1479929E-01 2.6233800E-01 -1.9726334E-03 6.4824735E-03 9.1069364E-03 7.8352428E-03 2.2782176E-03 2.8228101E-04 4.5974202E-03 4.2763265E-04 5.0603090E-03 4.1498587E-02 1.9364632E-02 3.5528919E-05 1.7520481E+00 1.8795961E+01 -3.7500055E-02
