x y z_datum Time Well_no H2O H O Charge Al C Ca Cl Fe K Mg Na S Si U pH pe Alkalinity
2.6764000E+02 2.7427000E+02 8.6700000E+00 0.0000000E+00 9 9.9704301E-01 7.2098600E-06 6.6484776E-04 -3.2324431E-06 0.0000000E+00 1.0067647E-04 6.3262499E-05 4.3211171E-04 0.0000000E+00 2.8240956E-04 5.5605062E-05 2.2967748E-04 1.4127542E-04 0.0000000E+00 0.0000000E+00 7.0300000E+00 1.1068788E+01 7.1999443E-03
2.6764000E+02 2.7427000E+02 8.6700000E+00 5.0000000E+00 9 5.5324505E+01 2.2450377E-02 6.8226366E-02 -2.9724394E-03 0.0000000E+00 6.9754067E-03 1.3136046E-03 1.0143023E-02 0.0000000E+00 6.0109882E-03 1.9038953E-03 8.3139532E-03 1.2056367E-02 0.0000000E+00 0.0000000E+00 2.1940625E+00 1.8215304E+01 -1.0556920E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.0000000E+01 9 5.5305257E+01 3.7735160E-02 1.1129630E-01 -2.6861000E-03 1.0528948E-03 7.4296610E-03 3.0251639E-03 7.8905822E-03 3.8415585E-05 5.1978368E-03 1.4811011E-03 6.9928321E-03 2.0487483E-02 3.1481026E-03 5.9698871E-06 1.9167214E+00 1.8557308E+01 -2.1845865E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.5000000E+01 9 5.5285536E+01 5.8639199E-02 1.5423395E-01 -2.4572759E-03 2.4157234E-03 7.7857202E-03 4.3859805E-03 6.0905762E-03 9.3706265E-05 4.8128896E-03 1.1432311E-03 6.1898056E-03 2.7226099E-02 7.2191598E-03 1.4035834E-05 1.8213126E+00 1.8682911E+01 -2.8769798E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 2.0000000E+01 9 5.5269211E+01 7.7306088E-02 1.9014130E-01 -2.2846084E-03 3.7006629E-03 8.0526990E-03 5.4111353E-03 4.7323168E-03 1.4789539E-04 4.6528178E-03 8.8827913E-04 5.7080371E-03 3.2311379E-02 1.1056822E-02 2.1839516E-05 1.7786845E+00 1.8742604E+01 -3.2958147E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 2.5000000E+01 9 5.5256482E+01 9.2416651E-02 2.1844494E-01 -2.1567894E-03 4.7807492E-03 8.2634658E-03 6.1831501E-03 3.7268503E-03 1.9410032E-04 4.6003925E-03 6.9954814E-04 5.4131578E-03 3.6076070E-02 1.4282246E-02 2.8515797E-05 1.7578686E+00 1.8773888E+01 -3.5509932E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 3.0000000E+01 9 5.5246857E+01 1.0407293E-01 2.4005923E-01 -2.0629677E-03 5.6346882E-03 8.4396933E-03 6.7713452E-03 2.9888175E-03 2.3098463E-04 4.5938365E-03 5.6101575E-04 5.2253594E-03 3.8839625E-02 1.6832058E-02 3.3865645E-05 1.7472533E+00 1.8791197E+01 -3.7092034E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 3.5000000E+01 9 5.5239714E+01 1.1279751E-01 2.5628556E-01 -1.9942527E-03 6.2885830E-03 8.5933260E-03 7.2267028E-03 2.4482823E-03 2.5912457E-04 4.6038574E-03 4.5955464E-04 5.1011850E-03 4.0863797E-02 1.8784394E-02 3.7997666E-05 1.7418075E+00 1.8801044E+01 -3.8086391E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 4.0000000E+01 9 5.5234431E+01 1.1927473E-01 2.6842681E-01 -1.9437280E-03 6.7827222E-03 8.7304894E-03 7.5857183E-03 2.0508379E-03 2.8004639E-04 4.6180595E-03 3.8495237E-04 5.0162666E-03 4.2352235E-02 2.0259684E-02 4.1128665E-05 1.7391408E+00 1.8806673E+01 -3.8715347E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 4.5000000E+01 9 5.5230505E+01 1.2408970E-01 2.7755538E-01 -1.9062133E-03 7.1552844E-03 8.8543615E-03 7.8743157E-03 1.7557354E-03 2.9535884E-04 4.6313846E-03 3.2956016E-04 4.9560555E-03 4.3457479E-02 2.1371991E-02 4.3483392E-05 1.7379912E+00 1.8809861E+01 -3.9115744E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 5.0000000E+01 9 5.5227559E+01 1.2769614E-01 2.8449168E-01 -1.8779499E-03 7.4375679E-03 8.9667784E-03 8.1108361E-03 1.5334061E-03 3.0652493E-04 4.6420731E-03 2.8782786E-04 4.9116384E-03 4.4290227E-02 2.2214783E-02 4.5255747E-05 1.7376619E+00 1.8811623E+01 -3.9373136E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 5.5000000E+01 9 5.5225315E+01 1.3042938E-01 2.8983799E-01 -1.8562738E-03 7.6534989E-03 9.0689966E-03 8.3082334E-03 1.3628944E-03 3.1472192E-04 4.6498174E-03 2.5582198E-04 4.8774834E-03 4.4928937E-02 2.2859498E-02 4.6598655E-05 1.7377612E+00 1.8812552E+01 -3.9541114E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 6.0000000E+01 9 5.5223579E+01 1.3253036E-01 2.9402631E-01 -1.8393243E-03 7.8207169E-03 9.1620104E-03 8.4756716E-03 1.2295643E-03 3.2091749E-04 4.6549032E-03 2.3079527E-04 4.8501436E-03 4.5428411E-02 2.3358794E-02 4.7626899E-05 1.7380720E+00 1.8812994E+01 -3.9653010E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 6.5000000E+01 9 5.5222212E+01 1.3417061E-01 2.9736303E-01 -1.8258097E-03 7.9519833E-03 9.2466685E-03 8.6196718E-03 1.1232540E-03 3.2562093E-04 4.6577997E-03 2.1084030E-04 4.8274640E-03 4.5826697E-02 2.3750761E-02 4.8424287E-05 1.7384677E+00 1.8813159E+01 -3.9729750E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 6.6000000E+01 9 5.5216098E+01 1.4622669E-01 3.2614129E-01 -1.8232347E-03 1.0012641E-02 1.1231037E-02 1.0615347E-02 1.1029980E-03 4.0679456E-04 5.6791353E-03 2.0703816E-04 5.8249373E-03 4.5908764E-02 2.9906248E-02 5.9178521E-05 1.9171628E+00 1.8623409E+01 -2.7529566E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 6.7000000E+01 9 5.5216135E+01 1.4595388E-01 3.2552369E-01 -1.8207790E-03 9.9443863E-03 1.1184693E-02 1.0579786E-02 1.0836795E-03 3.9433184E-04 5.6334618E-03 2.0341198E-04 5.7754384E-03 4.5981956E-02 2.9702213E-02 6.0100170E-05 1.9080130E+00 1.8631278E+01 -2.8050726E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 7.2000000E+01 9 5.5217285E+01 1.3579484E-01 3.0109710E-01 -1.7713529E-03 7.8505800E-03 9.1886904E-03 8.6279579E-03 1.0045427E-03 3.1404107E-04 4.5356290E-03 1.8855761E-04 4.6812795E-03 4.6955058E-02 2.3447939E-02 4.8399759E-05 1.7086099E+00 1.8951636E+01 -4.2552646E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 7.7000000E+01 9 5.5211612E+01 1.3904159E-01 3.0802810E-01 -1.7212173E-03 8.0422637E-03 9.2740268E-03 8.7500779E-03 9.3864559E-04 3.3866344E-04 4.5943753E-03 1.7618839E-04 4.7195437E-03 4.7933750E-02 2.4019763E-02 5.5359657E-05 1.7005651E+00 1.9013049E+01 -4.3573943E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 8.2000000E+01 9 5.5206835E+01 1.4201435E-01 3.1429041E-01 -1.6802994E-03 8.2443498E-03 9.3670543E-03 8.8741817E-03 8.8297284E-04 3.5854010E-04 4.6645746E-03 1.6573834E-04 4.7710996E-03 4.8739787E-02 2.4622601E-02 6.4799213E-05 1.6965830E+00 1.9045618E+01 -4.4184232E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 8.7000000E+01 9 5.5203094E+01 1.4445101E-01 3.1940814E-01 -1.6485874E-03 8.4191188E-03 9.4514572E-03 8.9851777E-03 8.3533189E-04 3.7443841E-04 4.7255524E-03 1.5679590E-04 4.8161444E-03 4.9373736E-02 2.5143969E-02 7.3808261E-05 1.6944802E+00 1.9064748E+01 -4.4572952E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 9.1000000E+01 9 5.5199299E+01 1.4885247E-01 3.2932541E-01 -1.6282056E-03 9.0145804E-03 9.9418482E-03 9.4944615E-03 8.0148553E-04 4.0633235E-04 5.0059633E-03 1.5044278E-04 5.0791737E-03 4.9791806E-02 2.6921905E-02 8.5581045E-05 1.7252966E+00 1.9042171E+01 -4.1993294E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 9.2000000E+01 9 5.5194167E+01 1.5840245E-01 3.5168656E-01 -1.6234064E-03 1.0610765E-02 1.1404632E-02 1.0961827E-02 7.9327782E-04 4.7937226E-04 5.8033240E-03 1.4890215E-04 5.8558356E-03 4.9903071E-02 3.1689316E-02 1.0294980E-04 1.8476934E+00 1.8918948E+01 -3.2762372E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 9.7000000E+01 9 5.5192963E+01 1.4788468E-01 3.2802085E-01 -2.2483987E-03 8.4484340E-03 9.4346378E-03 9.0118681E-03 7.5738476E-04 3.7984796E-04 4.6952387E-03 1.4216484E-04 4.7651674E-03 5.1291301E-02 2.5230851E-02 8.6305195E-05 1.6680722E+00 1.9118215E+01 -4.7694928E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.0200000E+02 9 5.5184868E+01 1.5129078E-01 3.3640622E-01 -2.9167187E-03 8.6443060E-03 9.5115823E-03 9.1064890E-03 7.2571776E-04 4.0522360E-04 4.7770249E-03 1.3622079E-04 4.8327970E-03 5.2679627E-02 2.5814990E-02 9.2118233E-05 1.6618506E+00 1.9136929E+01 -4.8833766E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.0700000E+02 9 5.5178245E+01 1.5428964E-01 3.4362724E-01 -3.4587577E-03 8.8378481E-03 9.5907444E-03 9.2013669E-03 6.9756325E-04 4.2440556E-04 4.8596121E-03 1.3093605E-04 4.9022838E-03 5.3802773E-02 2.6392195E-02 9.8400452E-05 1.6586538E+00 1.9148694E+01 -4.9576454E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.1200000E+02 9 5.5173143E+01 1.5670606E-01 3.4937948E-01 -3.8693209E-03 9.0020524E-03 9.6604408E-03 9.2851317E-03 6.7235991E-04 4.3956909E-04 4.9287821E-03 1.2620526E-04 4.9602912E-03 5.4667821E-02 2.6881934E-02 1.0389403E-04 1.6569413E+00 1.9156296E+01 -5.0074325E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.1700000E+02 9 5.5169276E+01 1.5860909E-01 3.5387226E-01 -4.1733692E-03 9.1358172E-03 9.7201242E-03 9.3574857E-03 6.4966066E-04 4.5132015E-04 4.9837373E-03 1.2194450E-04 5.0058888E-03 5.5326540E-02 2.7280911E-02 1.0840245E-04 1.6560429E+00 1.9161302E+01 -5.0411754E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.2200000E+02 9 5.5166357E+01 1.6009916E-01 3.5736773E-01 -4.3962275E-03 9.2432433E-03 9.7711338E-03 9.4199693E-03 6.2910519E-04 4.6033626E-04 5.0263970E-03 1.1808614E-04 5.0407098E-03 5.5828167E-02 2.7601350E-02 1.1200176E-04 1.6556055E+00 1.9164650E+01 -5.0642436E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.2400000E+02 9 5.5160439E+01 1.7044637E-01 3.8102088E-01 -4.4739089E-03 1.0929123E-02 1.1193797E-02 1.0847043E-02 6.2120492E-04 5.4848172E-04 5.8718762E-03 1.1660322E-04 5.8582421E-03 5.6024399E-02 3.2635563E-02 1.3316484E-04 1.7594968E+00 1.9059430E+01 -4.1193555E-02
2.6764000E+02 2.7427000E+02 8.6700000E+00 1.2500000E+02 9 5.5158631E+01 1.7335829E-01 3.8785972E-01 -4.5100681E-03 1.1399327E-02 1.1633228E-02 1.1288635E-02 6.1733274E-04 5.6089735E-04 6.1059348E-03 1.1587639E-04 6.0857784E-03 5.6115274E-02 3.4039893E-02 1.4045434E-04 1.7927519E+00 1.9025759E+01 -3.8539047E-02
