x y z_datum Time Well_no H2O H O Charge Al C Ca Cl Fe K Mg Na S Si U pH pe Alkalinity
3.1381000E+02 2.5927000E+02 8.6700000E+00 0.0000000E+00 10 9.9704301E-01 7.2098600E-06 6.6484776E-04 -3.2324431E-06 0.0000000E+00 1.0067647E-04 6.3262499E-05 4.3211171E-04 0.0000000E+00 2.8240956E-04 5.5605062E-05 2.2967748E-04 1.4127542E-04 0.0000000E+00 0.0000000E+00 7.0300000E+00 1.1068788E+01 7.1999443E-03
3.1381000E+02 2.5927000E+02 8.6700000E+00 5.0000000E+00 10 5.5328190E+01 1.9351979E-02 6.2823699E-02 -3.0251029E-03 0.0000000E+00 7.2603011E-03 1.3672558E-03 1.0557291E-02 0.0000000E+00 6.2564931E-03 1.9816555E-03 8.6535175E-03 1.0506746E-02 0.0000000E+00 0.0000000E+00 2.3674283E+00 1.8017295E+01 -6.9594678E-03
3.1381000E+02 2.5927000E+02 8.6700000E+00 1.0000000E+01 10 5.5309544E+01 3.3406288E-02 1.0569635E-01 -2.7383241E-03 1.0591084E-03 7.8305742E-03 3.1967630E-03 8.3013944E-03 1.5256026E-05 5.4424568E-03 1.5582126E-03 7.3348439E-03 1.8958885E-02 3.1667247E-03 1.5589479E-05 1.9953901E+00 1.8431620E+01 -1.8033470E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 1.5000000E+01 10 5.5287397E+01 5.7455837E-02 1.5361644E-01 -2.4882400E-03 2.6378672E-03 8.1236842E-03 4.5879822E-03 6.3341505E-03 3.6206377E-05 5.0659418E-03 1.1889512E-03 6.5019319E-03 2.6330271E-02 7.8833177E-03 3.8071016E-05 1.8722328E+00 1.8573647E+01 -2.5459265E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 2.0000000E+01 10 5.5268898E+01 7.9096238E-02 1.9351131E-01 -2.2984585E-03 4.0763809E-03 8.3151083E-03 5.6127292E-03 4.8412665E-03 5.7324466E-05 4.9052203E-03 9.0872954E-04 5.9830208E-03 3.1924661E-02 1.2179392E-02 5.8234542E-05 1.8156452E+00 1.8639383E+01 -3.0187318E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 2.5000000E+01 10 5.5255162E+01 9.5543600E-02 2.2353375E-01 -2.1621668E-03 5.2160346E-03 8.4737080E-03 6.3697804E-03 3.7691507E-03 7.5892597E-05 4.8455241E-03 7.0748813E-04 5.6601124E-03 3.5942567E-02 1.5582169E-02 7.3950061E-05 1.7871425E+00 1.8672435E+01 -3.3110050E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 3.0000000E+01 10 5.5245317E+01 1.0747331E-01 2.4537717E-01 -2.0662115E-03 6.0714255E-03 8.6205642E-03 6.9379722E-03 3.0143350E-03 9.0970173E-05 4.8310905E-03 5.6580550E-04 5.4576554E-03 3.8771512E-02 1.8135861E-02 8.5492550E-05 1.7724568E+00 1.8689460E+01 -3.4882838E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 3.5000000E+01 10 5.5238335E+01 1.1598791E-01 2.6110667E-01 -1.9988129E-03 6.6982541E-03 8.7604931E-03 7.3738459E-03 2.4841551E-03 1.0265804E-04 4.8343242E-03 4.6628813E-04 5.3278350E-03 4.0758651E-02 2.0007086E-02 9.3740665E-05 1.7649559E+00 1.8698209E+01 -3.5949083E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 4.0000000E+01 10 5.5233376E+01 1.2204522E-01 2.7245362E-01 -1.9510792E-03 7.1536496E-03 8.8933661E-03 7.7163158E-03 2.1086657E-03 1.1150811E-04 4.8423587E-03 3.9580692E-04 5.2415132E-03 4.2166070E-02 2.1366532E-02 9.9572060E-05 1.7612654E+00 1.8702590E+01 -3.6590143E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 4.5000000E+01 10 5.5229822E+01 1.2637724E-01 2.8072042E-01 -1.9167390E-03 7.4849111E-03 9.0180400E-03 7.9917759E-03 1.8385347E-03 1.1811267E-04 4.8498259E-03 3.4510200E-04 5.1813584E-03 4.3178628E-02 2.2355442E-02 1.0369478E-04 1.7595949E+00 1.8704666E+01 -3.6978288E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 5.0000000E+01 10 5.5227235E+01 1.2951139E-01 2.8683790E-01 -1.8915150E-03 7.7278752E-03 9.1336363E-03 8.2181298E-03 1.6401143E-03 1.2303476E-04 4.8549566E-03 3.0785753E-04 5.1371923E-03 4.3922420E-02 2.3080801E-02 1.0663352E-04 1.7589807E+00 1.8705530E+01 -3.7216722E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 5.5000000E+01 10 5.5225315E+01 1.3181592E-01 2.9145335E-01 -1.8725398E-03 7.9084537E-03 9.2398300E-03 8.4076431E-03 1.4908489E-03 1.2671938E-04 4.8575473E-03 2.7983967E-04 5.1030773E-03 4.4481977E-02 2.3619950E-02 1.0875774E-04 1.7589030E+00 1.8705774E+01 -3.7366453E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 6.0000000E+01 10 5.5223860E+01 1.3354307E-01 2.9501035E-01 -1.8579045E-03 8.0448922E-03 9.3367791E-03 8.5688549E-03 1.3757232E-03 1.2950666E-04 4.8579833E-03 2.5823001E-04 5.0755259E-03 4.4913572E-02 2.4027343E-02 1.1032182E-04 1.7590837E+00 1.8705709E+01 -3.7463303E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 6.5000000E+01 10 5.5222731E+01 1.3486421E-01 2.9781136E-01 -1.8463373E-03 8.1498645E-03 9.4249634E-03 8.7078302E-03 1.2847319E-03 1.3164380E-04 4.8567877E-03 2.4115050E-04 5.0524597E-03 4.5254705E-02 2.4340805E-02 1.1149731E-04 1.7593755E+00 1.8705498E+01 -3.7528302E-02
