x y z_datum Time Well_no H2O H O Charge Al C Ca Cl Fe K Mg Na S Si U pH pe Alkalinity
3.1381000E+02 2.5927000E+02 8.6700000E+00 0.0000000E+00 10 9.9704301E-01 7.2098600E-06 6.6484776E-04 -3.2324431E-06 0.0000000E+00 1.0067647E-04 6.3262499E-05 4.3211171E-04 0.0000000E+00 2.8240956E-04 5.5605062E-05 2.2967748E-04 1.4127542E-04 0.0000000E+00 0.0000000E+00 7.0300000E+00 1.1068788E+01 7.1999443E-03
3.1381000E+02 2.5927000E+02 8.6700000E+00 5.0000000E+00 10 5.5328127E+01 1.9405604E-02 6.2917205E-02 -3.0241914E-03 0.0000000E+00 7.2553704E-03 1.3663272E-03 1.0550121E-02 0.0000000E+00 6.2522441E-03 1.9803097E-03 8.6476405E-03 1.0533566E-02 0.0000000E+00 0.0000000E+00 2.3637012E+00 1.8021500E+01 -7.0217260E-03
3.1381000E+02 2.5927000E+02 8.6700000E+00 1.0000000E+01 10 5.5309015E+01 3.3895332E-02 1.0681202E-01 -2.7312846E-03 1.1043548E-03 7.7903679E-03 3.1874668E-03 8.2460195E-03 1.5192945E-05 5.4317504E-03 1.5478184E-03 7.3124003E-03 1.9166201E-02 3.3021796E-03 1.6186846E-05 1.9888308E+00 1.8439489E+01 -1.8336730E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 1.5000000E+01 10 5.5286344E+01 5.8702918E-02 1.5545298E-01 -2.4776393E-03 2.6991618E-03 8.0486230E-03 4.5594684E-03 6.2507615E-03 3.5867517E-05 5.0474245E-03 1.1732987E-03 6.4635642E-03 2.6642511E-02 8.0665166E-03 3.9148521E-05 1.8642456E+00 1.8583032E+01 -2.5972994E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 2.0000000E+01 10 5.5267909E+01 8.0236738E-02 1.9506918E-01 -2.2881118E-03 4.1238832E-03 8.2095173E-03 5.5525705E-03 4.7598754E-03 5.6391864E-05 4.8815522E-03 8.9345202E-04 5.9388048E-03 3.2229422E-02 1.2321159E-02 5.9430446E-05 1.8072577E+00 1.8648933E+01 -3.0803787E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 2.5000000E+01 10 5.5254421E+01 9.6398622E-02 2.2445223E-01 -2.1544232E-03 5.2418522E-03 8.3383549E-03 6.2684292E-03 3.7082369E-03 7.3942821E-05 4.8231005E-03 6.9605430E-04 5.6219968E-03 3.6170578E-02 1.5659105E-02 7.5036054E-05 1.7791711E+00 1.8681353E+01 -3.3724591E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 3.0000000E+01 10 5.5244859E+01 1.0803629E-01 2.4558979E-01 -2.0618355E-03 6.0764782E-03 8.4547295E-03 6.7913527E-03 2.9799116E-03 8.7877349E-05 4.8136564E-03 5.5934406E-04 5.4313606E-03 3.8900214E-02 1.8150845E-02 8.6385833E-05 1.7651221E+00 1.8697594E+01 -3.5449215E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 3.5000000E+01 10 5.5238143E+01 1.1628621E-01 2.6064856E-01 -1.9977573E-03 6.6845714E-03 8.5644459E-03 7.1824337E-03 2.4758515E-03 9.8549617E-05 4.8227466E-03 4.6472950E-04 5.3140024E-03 4.0789426E-02 1.9966219E-02 9.4435033E-05 1.7581636E+00 1.8705696E+01 -3.6461124E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 4.0000000E+01 10 5.5233433E+01 1.2209290E-01 2.7136831E-01 -1.9530680E-03 7.1219159E-03 8.6691588E-03 7.4833759E-03 2.1243102E-03 1.0652524E-04 4.8358771E-03 3.9874346E-04 5.2385054E-03 4.2107055E-02 2.1271841E-02 1.0007946E-04 1.7548402E+00 1.8709635E+01 -3.7056708E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 4.5000000E+01 10 5.5230116E+01 1.2617527E-01 2.7903788E-01 -1.9215058E-03 7.4345395E-03 8.7690801E-03 7.7218853E-03 1.8760318E-03 1.1239627E-04 4.8470655E-03 3.5214040E-04 5.1869906E-03 4.3037681E-02 2.2205141E-02 1.0402208E-04 1.7533853E+00 1.8711427E+01 -3.7410102E-02
3.1381000E+02 2.5927000E+02 8.6700000E+00 5.0000000E+01 10 5.5227760E+01 1.2905425E-01 2.8457850E-01 -1.8988442E-03 7.6578454E-03 8.8638918E-03 7.9162029E-03 1.6977685E-03 1.1670106E-04 4.8544964E-03 3.1867951E-04 5.1494632E-03 4.3705899E-02 2.2871813E-02 1.0677787E-04 1.7528823E+00 1.8712128E+01 -3.7622235E-02
